id,text,label
s_1386,hola  tú cabes aquí gracias a que este país es una democracia. no vengas a destruir nuestras tradiciones y muestra respeto,1
s_3100,"y a eso súmale el problema, de escasez de oferta y demanda disparada. no hay materias primas porque china está acaparando todo. china es un cáncer para el mundo, contaminante, expansionista, dictador. ls dictadura perfecta bajo el paraguas del socialismo asesino.",0
s_4265,"se entiende como 'toma pacífica' la llegada diaria a las islas de numerosas barcazas con una media de 400-600 musulmanes.
en el sur de tenerife la situación de miles de marroquíes deambulando y malviviendo por las calles en algunos pueblos costeros, es cada día más preocupante.",1
s_4127,se saben impunes en españa.,1
s_84,estos personajes son los que nos están haciendo xenófobos. a ellos con su hipocresía hay que agradecerselo.,0
s_3158,"que cara tienen estos, es tremendo",0
s_1155,"pues coge las maletas y vuelve a áfrica, ese continente lleno de ""países democráticos"".",1
s_364,"el patriotismo consiste en cotizar aquí todo lo que queráis para pagar los ere de andalucia, la sanidad y educación gratuita a todos los inmigrantes ilegales, y demás ocurrencias podemitas!!",1
s_1946,"veo que no te has enterado que se prohibió despedir a las empresas y se les obligó a meter a los trabajadores en erte.

venga campeón, empeza a leer noticias desde hace un par de años que vas tarde.",0
s_551,"cómo se puede llegar a escribir así... pensar así... qué fácil y gratuito es  opinar chorradas, y qué poca memoria... mi padre, por desgracia y como consecuencia de una guerra, tuvo que ser emigrante en suiza... los españoles somos un pueblo emigrante... respecto por favor",0
s_256,menudas leyes de hacen estas  socialistas,0
s_598,"“hay que terminar con la sanidad universal a los inmigrantes”. es decir, hay que dejar que los seres humanos que no han tenido el increíble acierto, el asombroso mérito de ser expulsados de un coño en territorio españold se mueran en la calle. estás enfermo ",1
s_3446,"para estar ""amordazado"", usted no para de hablar...",0
s_3392,"en ningún momento hablan de hacerla legal, es más, quieren evitarla y fomentar la legal
url",0
s_1651,"le están revisando hacienda las cuentas sirigne.creo que encontraríamos mucho ""negro""",0
s_2393,"bienvenida, ahora a mantener a toda la panda de vagos que no curran. al menos toco a algo menos .",0
s_3335,"...y no solo a nosotros...a los propios países de origen de esa inmigración los conducen a la miseria perpetua porque sin rrhh jamás podrán prosperar ni la inversión productiva podrá acudir. se adueñarán de sus recursos, como china,y negarán la libertad individual,el sueño progre",0
s_2652,"si gobernara la derecha, dirían que es empleo basura, como gobiernan los rojos, lo dejan simplemente en empleo.",0
s_1833,"no los despedirán a ellos, despedirán a todos cuando quiebren la empresa. esa es la mentalidad cortoplacista socislista.",0
s_875,"pero los de la patera, no se están manifestando. lleves o no mascarilla estas promoviendo una idea en contra de la salud pública.",0
s_339,"es incomprensible que millones de personas, previsiblemente, sigan votando al psoe.",0
s_1636,lo que me parece más absurdo es que digan que es racista pintar a un blanco de negro para una tradición que alegra a los niños. la izquierda cada día se supera en tontería xd,0
s_999,este es muy tonto por muy temprano que se levante... que me explique dónde está el racismo!!!,0
s_445,"pues yo encantado de acoger, como muchísima gente hace y que ya no podría hacer porque los de v0x no dejarían ni que entraran, ¿me estás dando la razón? oye te lo agradezco eh",0
s_1374,que se vaya a tomar porsaco,0
s_42,"manda cojones, por pertenecer al ejercito, tienes el isfas, si se te ocurre aparecer por la seguridad social, primero por la visita te mandan una factura que mete miedo y luego te amenazan por si no consigues que se la paguen, pero si vienes de fuera no hay problema",1
s_1484,estáis como una puta cabra,0
s_3231,"primero que lo asuma quien a tenido en su congreso nacional a los dos mayores de este país, por lo menos el psoe se ha cortado un pelo y ya lo ha echado.",0
s_2992,pero que dices? jajajajaja yo encantada de qhe baje el paro pero es que no es verdad. eso es lo que critico 1) que tergiverse datos para mentir y 2) que sea una incoherente. o hay precariedad laboral y hace falta derogación o hay recuperación justa y no hace falta. canta canta,0
s_2843,"pues curiosamente si, con 24 años y hasta los 26. sigue abierta y la lleva mi hermano 15 años después.

y la subida la tenemos que aplicar en las demas categorías.

besis",0
s_1728,"espero que seas el siguiente.

url",0
s_3370,"a ti te falta la primaria en escuela pública, parásito social, te falta un cojón, como a franco? pareces acomplejao actual, eres de chiste! jajajajajjaaaa",0
s_1474,"racista eres tú mbaye
inútil, irrespetuoso y nesciente pues todos tus argumentos se reducen al mismo mantra.
eres  una fabrica de hacer racistas y con ello insultas a quien te paga.
sinvergüenza!!",0
s_4153,cárcel tras acusar a su expareja de rociarle la vagina con pegamento url,0
s_2643,"desgraciadamente en las fuerzas armadas sigue saliendo gente por cumplir 45 años.  seguirá intentando parar esto
url",0
s_2671,"los impuestos reducen la inflación, pedazo de indocumentado",0
s_3723,y yo sigo sin saber cómo son los menores eyectados a un país extranjero.,0
s_3773,"a la hora de elaborar estrategias. las violaciones ""solas y borrachas"" las cometen en un 48% varones de nacionalidad extranjera, y las ""en manada"", menos frecuentes, en un 69%.

un saludo.",1
s_236,"desde mi punto de vista, el gobierno lo que debería, es hacer participe a toda europa de este problema que tenemos en españa con respecto a la inmigración.

gracias susana por acordarte siempre de la , desde  no nos rendimos


",1
s_1112,"anda payasos ,  vete a tu país a recoger mierda .
porque éso es lo que hacías en tu país hasta que te acogieron los de potemos.
los reyes magos, no se tocan!!!!",1
s_202,hemos pasado dmiles dmillones deuros graciosamente distraídos xlos carroñer@s gürtelazistas con alevosía+noctunidad+,0
s_1324,que se vaya a su puto país este hijo de la gran puta!!,1
s_2630,"no es por quitarte mérito, ni desmentirte, pero ¿puedes encontrar algún titular de gobiernos anteriores que no se pusieran flores por lo bien que iba el empleo?

pues eso...",0
s_28,"el problema no es q puedan ir al médico,...el problema es q no hay control de entrada ni de residencia. podrán saturar nuestro sistema sanitario siempre q en sus países no les hagan caso, cosa de lo más habitual",1
s_297,"y medio millón de euros para redecorar
la moncloa para la bego.",0
s_1852,"la criminalidad ha caído. la deuda es del 120 y es menor que otros países de nuestro entorno (italia 160, francia portugal 137). la inflación se está dando en el planeta entero, prima de riesgo y déficit más bajos que con rajoy... y tú llamas sectarios a otros, jaja.",0
s_36,"venga a gastar señores  luego a deudas y subir impuestos para poder pagar todo, luego nos quejamos de pp por subir impuestos no me extraña si es llegar ustedes y gastar y dejar todo a 0 impresentable de presidente   elecciones ya",1
s_3012,"una cosita señá menestra. el empleo público, sabe vueseza que no cuenta no??",0
s_1159,"áfrica a los africanos y viceversa.
indígenas y asimilados ingresan a la lucha descolonial
ña",0
s_2208,"sí, una pena que no curren los menores de 15.",0
s_3496,"y por otra parte, dices que no te quedas. habría que ver quién te acoge no?",0
s_758,no le digas que monte una ong que nos sale mucho más caro. mejor que no paguen los ilegales.,1
s_2951,"""tú"",""tú y los tuyos"" ... ¿nos conocemos de algo ud y yo para saber lo que pienso? es discrepar de su forma de pensar y ser encasillados en su ideología contraria.... lea y piense antes de escribir",0
s_3832,"vaya por dios, otro """"... url",0
s_1391,"imagino, que la pulsera amarilla no será casualidad.",0
s_1788,"yolanda cuidate mucho xq el régimen del 78 va ir a por ti y los tuyos.
ánimo y mucha fuerza!!",0
s_973,maldita imagen da esti sinvergüenza de los senegaleses. a esti no lu quieren ni en su casa.,0
s_3532,entrará en vigor? lo dudo.,0
s_1931,"no, espera, que va a volver la mierda facha que os choriza a todos en la puta cara. seguid esperando.",0
s_2354,"españa está condenada a un paro estructural, gobierne quien gobierne en los 20 años próximos. para mí , con la inflación el gaseoducto perdido, querer derogar la reforma laboral del pp que es la que cosecha esos números, es la calma antes de la tormenta.",0
s_2058,que es lo que ha hecho? aparte de aplicar la reforma laboral que sigue vigente quiero decir,0
s_448,"elnque vive en el mundo de yupi eres tu, que quieres que vengan todos a españa ilegalmente, no creo que tengas mucha idea de como se puede entrar en un pais legalmente pero, pista: en patera no",0
s_3928,"todavía no has puesto la fuente, venga sigo esperando!!! y no me vuelvas a poner un pdf de hace cuatro años venga!!! quiero datos actualizados y fuente real!",0
s_3602,"url

eso es lo que ha firmado y todo el mundo callado...la mordaza progre!!!",1
s_141,"lo que tiene que devolver es la soberanía al pueblo españold y que vote en unas elecciones quien quiere que les gobiernen,,
elecciones ya.",0
s_1734,"se trata del primer caso de querella por difundir una 'fake news' por redes sociales, ya que la fiscalía considera que difundir una imagen con información falsa apuntando a un colectivo puede ser un delito de odio.",0
s_378,"pero son racistas por que usted y la “secta”lo dice o tiene algún argumento?
es lo que tiene el “progre” insultos y descalificaciones muchos y argumentos nulos o escasos.",0
s_1489,"que manipuladores y mentirosos sois , lo que ha dicho es que apuesta porque pongan un baltasar de color real no acabar con la tradición , como se nota que sois  del partido del odio vx. dais pena , ridículos !",0
s_3868,"crecen un 9 % las denuncias de violencia machista en los juzgados canarios
en el total, 2.239 mujeres aparecen como víctimas de violencia de género. de ellas, 1.846 tenían nacionalidad española y 483 son extranjeras
url
",1
s_2698,"le has dado las gracias al pp porque todo eso, es gracias a su reforma laboral. hasta el momento todo tu debut ha sido xa “tratar” de explicar lo que computa yolandita.",0
s_1792,progresas adecuadamente para tu colocacion a dedo en algún ministerio... sigue así.,0
s_1942,que url grupo claro que son los únicos que cobran un pastizal.todavia no habeis escarmentado?.,0
s_1979,ironia y no lo he pillado‍ o eso espero‍,0
s_1353,"podríamos darle un digno papel a este señor y al 80% de toda nuestra clase política en la película ""no mires arriba"". este es el país que tenemos. fuera baltasar que según la leyenda era un noble culto y científico. madre mía.",0
s_2474,"¿de dónde crees que sale el dinero de los empleados públicos? aumentar en 200k el número de funcionarios no sale gratis. ¿usted subiría la paga a sus 3 hijos de 80€/mes a 200, pediendo un préstamo al banco para poder cubrir gastos?",0
s_2977,"hay que dividir por habitantes, eso se llama %, y es de 1° de eso.",0
s_1334,"en un país normal,  el único trabajo que encontraría sería precisamente de rey baltasar en la cabalgata.",0
s_3570,no he encontrado nada así que creo que no existe un número máximo por ley. de todos modos la inmigración en españa siempre ha estado en torno al 10% desde 2005.,0
s_2667,pero si has dicho que los datos de la epa son una mierda...,0
s_2968,"busca los parados de antes de la pandemia y los de ahora. ahora mismo estamos en recuperación, por algo las previsiones del pib son positivas, no negativas.

en eeuu está bien mientras no seas pobre y/o tengas que operarte o tengas un accidente de tráfico.",0
s_3975,"de acuerdo.
es mejor no perder el tiempo con lameculos como tu.
sigue creyendo que los males de tu vida se solucionaran por un grupo de gente que se enriquece a costa de ti.

solo es que me resulta curioso el masoquismo de los comunistas como tu.",0
s_1282,para estas bobadas cobra este señor?,0
s_3909,"bueno, los dos casos de violaciones que han sacudido a la sociedad han sido protagonizados por españoles y no han sido populares precisamente por la extrema violencia de las mismas, más bien todo lo contrario.

uno de esos casos incluyen condenas durísimas.",0
s_142,papá es rico ..ale grifo abierto,0
s_845,"sabes que significa vivir en una isla? ayer mismo comi con un alcalde y un monitor de un centro de menores inmigrantes. se perfectamente de lo que te hablo. vamos mejorando, por lo menos reconoces que es un problema.",0
s_603,"me da dos puntos igual el estado de los documentos de un ser humano cuando esa persona se está muriendo en una acera, deibid.",0
s_1275,"señor indocumentado, váyase a la pvta mierda y a poner una manta en dakar. déjenos en paz jodido acomplejado",1
s_2606,"pues rezando a la virhenderrossío no se baten récords históricos de creación de empleo durante cinco meses seguidos. algo de dinamismo os falta, miradlo a ver. ;)",0
s_886,"su articulo evidentemente es mas amplio que lo que yo comento. por supuesto no solo se estigmatiza por la enfermedad a los inmigrantes ilegales.

 yo lo he centrado bastante mas, pero creo que el comentario sigue estando relacionado",1
s_1585,"este tío es tonto, tonto entero, de campeonato, y, peor, tonto solemne",0
s_1495,otro parásito.,1
s_320,"los es obligados por ley a pagar la sanidad de los inmigrantes ilegales. irregulares : la norma excluye la obligatoriedad de acreditar el periodo mínimo de empadronamiento de 90 días, que preveía la ley de extranjería para obtener la residencia temporal.

url",1
s_938,si no le gusta baltasar lo podemos hablar ,0
s_2083,he dicho atender nada más xd,0
s_2368,otra cosa se os está yendo de las manos la inflación cada vez nos cuesta más comprar cosas básicas a ver si ponéis remedio a la pobreza alimenticia y energética por qué con esa inflación todos somos mucho más pobres.,0
s_1632,"quiza quieren reinas magas, eso seguro que les parece bien  menuda pandilla los podemitas…",0
s_682,"a los inmigrantes ilegales y a aquellos ciudadanos europeos que vengan aquí a aprovecharse de la sanidad gratuita que deberían de pagar sus países, esto no es la gallina de los huevos de oro.",1
s_3278,"con razón se han negado a firmar muchas naciones.
aquí ni un mal debate.
es un gol por toda la escuadra.",0
s_585,"lo único que quiero que pagues de eso, es la sanidad aunque no la uses, ni yo tampoco",0
s_4193,los indepes canarios no quieren ser españoles y van a ser marroquíes. mal cambio. que les aproveche,0
s_4068,"8.47 gobierno progresista
""su progresismo se expresa con nitidez en esta foto""
----------------
mirad, socialistas del psoe, ahí está la medida de vuestra indignidad.()
 url",0
s_3759,"como si las violaciones no hubieran existido antes de tanta inmigración las mujeres seguirán estando en peligro de ser violadas aunque no existiera ni un solo inmigrante en este país.
estas poniendo el foco del problema en el sitio equivocado, pregúntate porqué",0
s_2734,deja de mentir que no estás para que te crezca más la nariz.,0
s_3228,"evidentemente hay que estudiar mucho más cosas para ser un penicilinas que para ser un panadero

pero...si no tienes pan adiós al penicilinas
y ahí pasas a ser más importante el panadero que el penicilina

y así estoy siempre hombre debatiendome y debatiendome",0
s_2490,"te ha faltado poner algún emoticono en tu gran mensaje...no sé, da la sensación de que está vacío, aunque seguro que no te resulta extraño, a qué no?",0
s_3618,"soberanía nacional???   a quien quieres engañar niñito privilegiado, somos una puta colonia endeudada. y ten cuidado, quien te está financiando tiene como aliado preferente a marruecos. vividor!!",0
s_1424,lo no tiene cabida en un país democrático es la venta ilegal sin pagar impuestos ni cotizar.,1
s_1470,"eres tonto y me pones negro con esas afirmaciones. quien te paga a ti el nivel de vida que llevas en vez de estar cuidando cabras??? que parece ser es a lo que te tienes que dedicar, mamon",1
s_1161,en un país democrático no tienen cabida ños manteros que perjudican a los comerciantes y la economía.,1
s_1591,ere una mierda como persona,0
s_1741,"art 510.1 cp: serán castigados con prisión de 1 a 4 años y multa de 6 a 12 meses:

a) quienes públicamente fomenten, promuevan o inciten directa o indirectamente al odio, hostilidad, discriminación o violencia contra un grupo o una parte del mismo ...",0
s_2470,"entonces los autónomos no cotizan?
es decir, si fuese como dices en realidad habría 24.5 de trabajadores y la tasa de paro sería negativa.
básicamente habría carteles de ""se necesita personal"" en cada esquina, no?",0
s_283,"los españoles, estarán obligados por ley a pagar la sanidad de los inmigrantes ilegales url vía ",1
s_2318,"esta baja porque nos avala alemania junto a la ue y???? no deja de ser una hipoteca por décadas para despilfarros inútiles como 1200 asesores, 22 ministerios la mitad también inútiles,, mientras tiran dinero, chiqui 1200 millones no son naaaa quitas de aquí y pones allá,, url",0
s_1029,""" padre personales porque no saben lo que dicen""",0
s_4194,¿otra marcha verde como en 1975?,0
s_3766,conoces el concepto de proporción?,0
s_532,"sin estar muy de acuerdo, prefiero pagar al autónomo de bien, de esos que quedan pocos, antes que los centros para menas, sanidad no urgente a inmigrantes ilegales o las cárceles 5* a los presos que no dan palo al agua. url",1
s_336,"los inmigrantes ilegales pagan el 40% del precio de medicamentos, los jubilados españoles en otra comunidad sin acuerdo el 100%. panda de inútiles los dirigentes nacionales y autonómicos de sanidad",1
s_850,"los putos huevazos de llevarlos ante la justicia,ni de hacer un puto levantamiento social para decir basta a esta mierda de democracia.",0
s_3634,"basta ya de buenismo!!!españa,europa despierta!!!",0
s_919,jajaja este hombre da mucha risa democrática,0
s_1041,"incompetente , retardado!",0
s_1673,"que se vaya a su país, harta de este mantenido",1
s_3030,eso que los progres habéis criticado tanto. gastar menos…. que cosas eh? noruega lo hace,0
s_761,vox propone salvar a los inmigrantes que tienen dinero y a los que no que se mueran,1
s_717,"hola! no es tan fácil: el inmigrante ilegal no tiene papeles y no te dice de que país es. y si te lo dijera, su país, sin papeles, se niega a reconocerle como nacional y por tanto a recibirlo. le dejas morir de coronavirus sin atenderlo? súper fácil",1
s_635,"inmigrantes ilegales, necesito subrayarlo?",1
s_2320,donde están nuestros derechos.,0
s_407,"supongo que la subida del diesel  al  y otros impuestos no será suficiente para pagar la alimentación educación sanidad etcétera de todos estos inmigrantes ilegales. cada vez pagamos más y obtenemos menos servicios y de peor calidad

url",1
s_707,"el tema es q se refieren a aquellos que les caduca el visado, y están bloqueados.

por reciprocidad (a los españoles nos cobran o lo piden  la s.s.,en otros paises).

contagian tambien aquellos q teniendo q estar en cuarentena, salen a tomar el aire. lo del contagio es relativo.",0
s_994,"con todos mis respetos, váyase usted a la mierda señor mbayé y no me toque mis tradiciones con sus amenazas fascistas.",0
s_3051,"anda relaja la raja. yo personalmente no considero que sean los ""mios"", pero protestar se protestó poco, tuvo que venir un atentado terrorista para que cambiase el gobierno.
pero eso si, el gobierno ""progresista"" ha tenido y tiene en su historia, una ristra de reformas sociales.",0
s_3770,"ejemplo, dale un machete a casa españold, luego dáselo a inmigrantes ilegales, ya verás qué pasa, los ilegales atracarán a la gente para quitarles hasta la ropa por gusto y a las farmacias les tocará defenderse.",1
s_909,este africano pretende dictar las normas de vida de los españoles. vaya a la mierd....!,1
s_1322,"pues ya sabe lo que tiene que hacer, volverse a su país que seguramente será mucho menos rassissta y más democrático, es que ya manda narices que un delincuente extranjero que vive de nuestros impuestos venga a intentar darnos lecciones.",1
s_3149,"dimisión.
y elecciones, sería el momento perfecto para los socialistas.",0
s_128,"como cargarse un país en meses. pedro sánchez va a hacer bueno a zapatero hasta tal punto que si está mas de un año en el poder, no veremos la continuidad de españa como nación.",0
s_1739,"el fiscal considera que la difusión de la ""fake new"" es constitutivo de un delito de odio, en su modalidad de lesión de la dignidad de las persona por motivos de discriminación relativos a la nación you origen nacional.",0
s_1669,a su país a pelearse con los chamanes!,1
s_2014,¿cuentan los menas paniaguados?,0
s_1141,ininteligible para ignorantes y racistas como el dicente.,0
s_1097,"todos los cojones que no tenía para echarle al dictador de turno en su país va a venir a echarlos aquí, vete a tu puto país a gritarle a esos, cobarde!",1
s_3395,"el pacto habla, entre otras cosas, de invertir en esos países para que se desarrollen y así disminuir la inmigración ilegal
url",0
s_539,"antoni camps, es que ahora queda muy bien para que no te llamen xenófobo, ir de buenísimos por la vida... hay mucha hipocresía...",0
s_2225,pagas más luz y el diesel o la gasolina están carisimos. en qué ayudan exactamente. no puedes vivir ni teniendo trabajo.,0
s_3318,"dale santiago,hay quedarle un parao a esos vividores del estado,recuerda que contigo están matteo salvini de italia,le pen de francia,hoke de alemania,y por aquí en sudamérica bolsonaro de brasil,franceschi de venezuela y triump de eeuu",0
s_2752,"¿con que sistema laboral? empleo temporal y falsos eres. ¿con que reforma? la herencia deja menos parados.
o el ya famoso y como la cosa funciona a ver qué inventamos para joderlo.",0
s_2828,"exactamente, justo en esos puestos publicos es donde quiero recortar porque  los 3 millones aprox de puestos publicos son bomberos, policias y sanitarios.",0
s_1836,"excelente noticia para todos. labor d la sociedad en su conjunto, con los trabajadores, empresas y administraciones públicas, fundamentalmente el gobierno progresista y la vicepresidencia q gestionas. la nueva reforma laboral tiene que poner las bases para consolidar estos datos.",0
s_19,este gobierno está empezando a darme mucho asco.,0
s_1940,"vara* de medir, que no sabes ni escribir, estás como para dar lecciones",0
s_1416,"si tan mal se encuentra aquí,  por que no se marcha a otro sitio? igual sería más feliz",1
s_3270,"alguien en europa ha decidido que la mejor manera de competir contra la economía china es importando mano de obra barata, aún a costa de sacrificar el estado de bienestar de la clase trabajadora. sorprendentemente la izquierda aplaude está iniciativa de las grandes empresas.",0
s_914,que se vaya a su país si no le gusta nuestra cultura,1
s_858,"lo más wapo el vídeo que el subnormal que va de guay,le pregunte al chico inmigrante que lo que el está haciendo es ilegal, a caso vox es legal??a casa pp s legal?? porque si nos metemos de lleno sacamos mierda para regalar.",0
s_472,"no

los refugiados tienen un estatuto especial, pero para tenerlo deben ser reconocidos, acreditandolo adecuadamente",0
s_2414,"¿has visto el perfil de candidatos a los que va a dar empleo?
tela!
url",0
s_3317,occidente está en peligro y los progues o no se dan cuenta o no les importa,1
s_4152,lo peor es que hay gente que se cree lo que dice este personaje a diario.,0
s_3282,"esto de ser tan catastrófista de donde viene? pero si la gente se está yendo de españa! que no se quedan ni los españoles. que no hay trabajo! que los corruptos son un problema real, no la inmigración que ha disminuído con los años y ha aumentado la emigración",0
s_1688,"acaba de fallecer el joven canario agredido por un inmigrante ilegal en la plaza del hierro de maspalomas
descanse en paz.
a esto que dice el gobierno social comunista.
¿esto es lo que nos ha traído?
ni canarias ni españa nos merecemos esto.",1
s_2402,"se te ha olvidado decir que ahora hay casi 2.000.000 de personas más en españa.
mentís más que habláis.",0
s_1565,"el que no esté contento con las tradiciones nuestras,que coja el camino de regreso y reivendique en su país,que nadie le obligó a venir aquí",1
s_686,"mientras se congelan las pensiones... alucinante que los españoles tengamos que pagar con nuestros impuestos la compra de tabaco para los inmigrantes del ceti de ceuta , ¿alguien sabe a qué se refiere ""productos afines""?, ¿les estamos pagando otro tipo de vicios? url",1
s_2314,"74% en contrato temporal, mas de 300.000 gracias al turismo, cuando acabe la temporada a la calle ¿ de que presumen?",0
s_3547,"pues si,  va a pasar a la historia de españa, vendrá incluso en los libros de texto, pero como el traidor más grande que ha conocido nuestro país, ese que dejará hecho unos zorros",0
s_3970,te sugiero que veas las estadisticas de violacion y maltrato en españa en cuanto a españoles e inmigrantes no pienso debatir sobre algo tan sensible y visto lo que me has respondido ya se que eres de vox asi q paso de hablar con escorias,0
s_2169,lo tiene todo  y encima querrá paguita ,0
s_1806,gracias yolanda por todo tu trabajo y esfuerzo... serás una gran presidenta de esta nación. url,0
s_1001,lo más sensato sería pedir que acabarán con el democráticamente hablando.,0
s_2963,"es inútil, no quieren ver o no les interesa url",0
s_2516,"no, no me puedo hacer funcionario, cuando creo que sobran muchos de ellos.
es un mero ejemplo, tambien te puedo dar otro ejemplo, un amigo mio, funcionario en un departamento de 5 personas, para hacer el trabajo de 1.",0
s_877,el día que descubras la diferencia entre inmigrante ilegal e inmigrante legal te daremos un cacahuete.,1
s_3879,"sobre los españoles:
- están mirando el reloj en el trabajo, deseando que llegue la hora de irse
- los españoles prefieren cobrar prestaciones en vez de trabajar
- el trabajo que no quieren hacer los españoles lo hacen los extranjeros
",0
s_920,los delirios de cumbayá… ,0
s_1278,"cuando el diablo no tiene qué hacer, con el rabo mata moscas",0
s_1212,"ahora ya está hasta en la asamblea de madrid pero eh, se ve que lo de traerse a la mujer e hijos abandonados en su país no se le va ocurriendo...",0
s_3470,cuánto pecado en tan pocas palabras.,0
s_3062,"hartito de los comentarios ""el que no es liberal es un ignorante"".
¿qué se han creído?
se pusieron cachondos/as oyendo dos conferencias de steve jobs en youtube...y ya estaría.",0
s_1700,"los alumnos no están en el recreo.
ejemplo de un centro ¿educativo? de la región catalana para los emigrantes menores de edad, que entran ilegalmente en españa.
í. url",1
s_1692,"hola, por favor, me puedes decir quien te mando el video, gracias",0
s_2627,pues reforma lo que tienes en mente y verás como vuelve a subir el paro,0
s_3678,"españa es el único país europeo que firmará el pacto para la inmigración. en españa casi no se habla del pacto para la inmigración que españa firmará el 11/12/2018 en marrakech, y en el que se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país.",0
s_2273,"la izmierda jamás creará riqueza, porque sus votantes mediocres suelen irles mal y culpan a otros de sus fracasos. buscan a un gobierno que robe al que se esfuerza para que les de limosna. son parásitos. jamás crearán nada, porque solo son destructores y envidiosos. basura",0
s_2494,lo mejor que puedes hacer.  yo primero les envío saludos  y luego block.,0
s_2383,recuerdas cuando en medio de la crisis del ébola la izquierda saco a la gente a la calle por un perro? recuerdas cuando subió la luz con rajoy y la izquierda saco a la gente a la calle una vez más?  piensa un poco antes de hablar de palos y piedras en el camino anda,0
s_2834,url ocupados menos en la construcción... tu eres tonto,0
s_1281,y el ramadán y otras celebraciones si son democráticas? dejad en paz a la gente y que celebre lo que quieran.,1
s_1242,"es tan sencillo como, el llega a un país y debe de adaptarse a lo que se encuentra. españa es un país con sus tradiciones y deben ser respetadas. en consecuencia ¿quiere que nosotros respetamos las suyas? predica con el ejemplo. respeto de un solo sentido, no.",1
s_4147,alpiste inventando pa variar,0
s_3921,"qué maravilla es vox. qué poco acostumbrados estabáis a escuchar estas cosas. sí, el 69% de las violaciones en manada son cometidas por inmigrantes",1
s_3932,"pues tu misma te has contra decido antes asegurando que el 69% de inmigrantes son violadores.... y el mismo pdf dice que el grupo mas alto por nacionalidad son españoles! en fin, ya me canse de hablar de cosas sin sentido. venga que te vaya bien y no manipules tanto!",0
s_2377,menudos güevazos .,0
s_3411,espero que lo paguen caro en las urnas.,0
s_3744,"el de la katana de mató a los padres era españold de pura cepa. el bretón también, el de la baraja...podría seguir pero no tiene sentido ‍ de verdad",0
s_3506,pero vamos a ver que el pacto habla de reducir la inmigración ilegal que no puedes debatirme eso que es que es literalmente lo que pone y además explica cómo se va a hacer que no hay debate posible,0
s_3742,"dais más importancia a la nacionalidad de quien lo hace que al asunto en sí, que tristes sois colega",1
s_2575,hay 270.000 empleados públicos más y 312.000 empleados privados menos. el sector privado paga los gastos del público. saca las conclusiones que quieras. url,0
s_3687,con lo cual tenemos que solo el 15% de los habitantes de navarra comete el 27% de los delitos. a lo que habría que añadir que hay mucho migrante que tiene nacionalidad española. por tanto no va desencaminado el alcalde,1
s_874,tómate tu frankipastilla.,0
s_1686,"el joven canario agredido por un inmigrante ilegal en la plaza del hierro de san fernando de maspalomas ha muerto esta tarde en el hospital insular.
vaya mierda de gobierno tenemos!!!!

 ",1
s_2351,"pero en inversión productiva!! no en el gobierno más caro de la democracia, o en ministerios de 500 millones de euros para promover estudios de autopistas binarias. dilapidar el dinero.como los planes e de zp. luego una suoercrisis, pueblos con piscinas climatizadas arruinados.",0
s_2504,"lo que vendría a confirmar que ustedes quieren derogar la reforma laboral del pp porque, como buenos comunistas que son, disfrutan destruyendo todo aquello que funciona razonablemente bien.",0
s_1031,menudo gilipollas¡¡¡... no tenia donde caerse muerto y esta en la asamblea de madrid cobrando un pastizal¡¡¡¡,0
s_326,lo que no pasa en ningún otro país,0
s_3061,"pues genera pib, mantiene  45.000 familias y aumenta el consumo privado. no está tan mal",0
s_926,prefiero acabar con el topmanta por ser competencia desleal y delictiva! y a quien la práctica de vuelta a su país y eso te incluye a ti,1
s_1566,por qué es racista la cabalgata???,0
s_3653,"perdona españa no es el único país de la ue que firmó eso , todos los países de la ue firmaron excepto , italia hungría , polonia y un par de países más creo . un saludo :)",0
s_4020,"2.13 eficacia
""tengo dudas, no se si el sobre precio se debe a la ineptitud o a las comisiones.""
----
carrefour las vende a 0,6€ iva incluído,portugal a 0,25€ y el ministro socialista salvador illa ha comprado 460 millones de mascarillas a 0,75€ sin iva
url",0
s_1104,"pero si hay uno negro, uno musulmán y uno blanco!!!
me juego lo que quieras a que si fueran los 3 blancos protestarian también.",0
s_4221,que sigan votando psoe,0
s_3043, vi esa foto estan las 3¡,0
s_309,"si pero no se les ha puesto en bandeja, ni se les a invitado a venir diciendoles q tendran sanidad gratis y una paga??? pero q cojones me cuenta??? el dinero no es suyo, es de todos los españoles y aqui hay muchos q necesitarian ayuda y no digo q se no se ayude a nadie ojo! pero.",1
s_3368,estamos en guerra: civilización frente a globalismo. y no podemos perder.,0
s_2013,¿ya no te gusto? url,0
s_2509,"sois mentirosos, psicópatas, y sobre todo caraduras, ladrones, golfos y unos putos golfos",0
s_4266,"canarias pidiendo auxilio, canarias ya está ocupada por marroquíes y mauritanos, ya son más que la población, la vida es imposible, es una toma pacífica del territorio, empezando a pedir derechos, la población empezando a tener miedo ++++
el gobierno españold vende e a marruecos",1
s_1294,¿y no sería mejor que esa rata se fuera a su pais?,1
s_3933,"no hijo, que no te enteras. el 69% de las violaciones en manada, no el total. ese pdf dice que la mayoría de las violaciones en manada son cometidas por extranjeros. mezclas churras con merinas.",1
