id,text,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft
d_991_01,Totalmrnte,0,0,0,0,0.0474,0,0,0,0,0.0474
d_992_01,Es un asesinato en grado de tentativa,0,0,0,0,0.0474,0,0,0,0,0.0474
d_993_01,Gracias a Dios en Polonia no tenemos estos problemas.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_993_02,"Hay que votar bien i no dejar al poder al neo marxismo,un saludo a todos Espanoles , desde Polonia, pensar y votar bien.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_994_01,Sois un grandísimo país,0,0,0,0,0.0474,0,0,0,0,0.0474
d_995_01,To jest prawda,0,0,0,0,0.0474,0,0,0,0,0.0474
d_996_01,"Conozco vuestro pais, sobre todo comparado con el nuestro sois lo mejor.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_997_01,"Lo que hay que hacer con estos individuos es retornarlos a su país de origen, y después cobrarle el retorno al rey moro. Ya verás como dejan de venir.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_998_01,Saludos......,0,0,0,0,0.0474,0,0,0,0,0.0474
d_998_02,GRAN PAÍS.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_999_01,"Pues yo sí quiero que se vayan de mi país, no se adónde pero que se vayan.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1000_01,«Lo primero que quiero dejar claro es que no se trata de racismo ni queremos que estos chicos se vayan a su país»,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1000_02,"Señora, estos “chicos” ya no tienen arreglo.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1001_01,El entrecomillado demuestra que hemos perdido la batalla.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1001_02,Pedimos perdón antes que justicia.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1001_03,No se trata de racismo se trata de que tenemos derecho a la tranquilidad,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1002_01,"A ver yo no soy racista no , pero me gusta el ORDEN así que cada uno a su país.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1003_01,siempre nos quedará...VOX...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1004_01,"VOX no dice ni mú, está tan ocupado en su escalada política que se les ha ido el Patriotismo por las cloacas del Congreso.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1004_02,Yo les he votado.... pero ya no me representan.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1005_01,Dadme alguna razon para que la gente no vote a vox.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1006_01,"Esta claro, que te guste que te roben en el metro y te den una paliza por la calle para robarte , que te guste que te ocupen el piso",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1006_02,¿ quieres más?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1007_01,Ese negativo es de un masoca español o de un progre,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1007_02,¿ no se ?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1007_03,adivina,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1008_01,"Se me ocurre también que, tal vez sería justificado el cerrar ese centro de MENAS y empaquetarlos  sus respectivos países.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1008_02,Digo yo que  seguramente tendrán padres a los que les alegraría ver a sus hijos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1009_01,"Pablo Iglesias y sus secuaces podrían albergar MENAS, y que tanto los apoyan... y tan poco caso hacen de los estragos que causan a la población de a pie.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_1009_02,"El chalet de Iglesias, con piscina y casa de invitados da para una docenita de estos prendas...",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1010_01,"Yo pregunto, ¿que aportan esta gente en este país?",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1011_01,Un progre te dirá que vienen a pagarnos las pensiones (que es una forma moderna y superiormente moral de esclavitud)  y una persona normal que problemas.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1012_01,"Problemas, enfermedades, delincuencia, ... ¿sigo?",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1012_02,"Positivo, poco.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1013_01,"La ""reparticion"" de la riqueza.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_01,"Mientras el escarmiento por deliquir sea de risa, el malhechor pasa de controlarse y repite su hazaña 300 veces, y no pasa nada.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_02,Ayer leiz la pena de menos de 500 euros que un juez (???) impuso a unos okupas que se plantaron 2 años en un chalet cercano a Madrid.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_03,"Con este ""castigo"" cualquiera se hipeta, paga el IBI, el agua, la luz y la derrama.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_04,"TODOS A OKUPAR, COHONE !!",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_05,¡¡Y QUE TRABAJE RITA !!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_06,"Con estas leyes y estos jueces, debemos tener más miedo que al coronavirus.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1014_07,"El partido que prometa acabar con esto, sin llegar al extremos que asusten al personal (cortar la mano, guillotina, ahorcamiento...), lo votaré.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1015_01,"Pues nada señora... ahora vaya usted y le pone la otra mejilla, pero eso sí, no se le olvide llevar el móvil encima o algún objeto de valor, estamos ya tan acomplejados frente a esta ""gente"" que hagan lo que nos hagan nos parece poco, ademas ¿ porque ir aclarando que la denuncia ""no es por racismo "" ?,",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1015_02,"¿ acaso se trata de una raza a quién usted denuncia ?,",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1015_03,"los españoles necesitamos urgentemente una terapia de grupo, estamos muy tocados psicologicamente .",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1016_01,"Como la democracia es el gobierno del Pueblo, si nuestro régimen fuese una democracia, entonces no quedaría otra que concluir que el que haya okupas, manteros, mena´s y pandilleros, es lo que quiere el Pueblo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1016_02,"Como obviamente no es así, la realidad es que nuestro régimen no es una democracia.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1016_03,"Un régimen donde los partidos de los ERE´s, la Gúrtel, el 3%, etc, es decir, partidos de delincuentes, partidos de mafiosos, han tomado el Poder y, además de vivir como marqueses (junto a sus amigos, sus cuñaos y sus compinches de partido) a nuestra costa, encima se dedican a promulgar leyes para defender y proteger a los que son como ellos: a los canallas, a los delincuentes, a los ladrones, a la gentuza.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1017_01,Gurtel?...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1017_02,mezclando?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1017_03,A ver si espabila el PP,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1018_01,"A ver, Teresa Rodriguez, esposa de Kichi, el Alcalde de Cádiz...",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1018_02,"Esos menas violentos, te los vas a llevar a tu casa, dijiste que eran tuyos...",1,1,1,1,0.9526,0,0,0,0,0.0474
d_1018_03,"Los alimentas, los cuidas y te buscas un guardaespaldas, no se te desvalijen la casa o algo peor.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1018_04,Ya ves lo ocurrido a las muchas personas atacadas por ellos...,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1018_05,"(A propósito, tanto tú como tu marido parece que no la han visto más clara nunca, han engordado los dos, eh!.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1018_06,"Eso le ha pasado también a tu jefe, con mansión ahora, cuando prometió jamás salir de la VPO donde vivía.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1018_07,"¿La oposición, va a llevar a juicio a este ejecutivo por permitir tal alteración de nuestro bienestar y convivencia con la inmigración?.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1018_08,"Si no, deben urdir otras alternativas, porque la sociedad lo demanda urgentemente.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1019_01,"Estoy con la mayoría de quienes comentan acerca de la detención y expulsión,  si no fueran españoles y, si lo fueran, reformatorio hasta que fueran mayores de edad.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1019_02,"En ese momento de la mayoría de edad, a cumplir sentencia en las cárceles ordinarias.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1019_03,"Puede ser que, como dice el refrán: ""El temor guarda la viña"".",0,0,1,0,0.2689,0,0,1,0,0.2689
d_1020_01,"Bla bla bla, dice el artículo: “se abalanzaronsobre elle por la espalda”, “estrangulándola por medio de la técnica del(maletón) hasta hacerla perder la consciencia”.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1020_02,¿Cómo supo que eran extranjerosy sobre todo marroquíes si el ataque era por la espalda y la dejaroninconsciente?,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1020_03,"Además, este  túnel estásiempre transitado  por los vecinos, enfin ….",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1021_01,"Vaya, vaya, es tan difícil reconocer el fenotipo de un magrebí¿?,",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1021_02,"pues evidentemente fenotipo de españolitos no tendrían, cuando le suceda a uno de los vuestras dirás lo mismo¿?,",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1021_03,"pues no estoy de acuerdo que esa gentuza esté en nuestro país mantenida con nuestros impuestos, ayer pillaron a un Nigeriano que estafó en paguitas más de 80.000 eurazos en el País Vasco, claro, si hubiese sido español ni un dura percibía...!!!",1,1,1,1,0.9526,0,1,0,0,0.2689
d_1021_04,Anda que...!!!,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1022_01,"Deje, deje, evite perder el tiempo con un marxista.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1022_02,"En España se lee poco, y además, casi toda la generación después de la transición está adoctrinada por esa izquierda radical.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1022_03,"Beben de las mismas fuentes y la Universidad, más las televisiones están al servicio de ellos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1023_01,"Lea hasta el final, esos dos estaban a la entrada del túnel y pasó por delante de ellos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1023_02,"El que no estaba alli para ver cómo fue el ataque es usted, o si?",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1024_01,Casi la matan y encima les defienden?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1024_02,Poco nos pasa...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1025_01,"¿Por qué los españoles votamos a partidos que, lejos de tener la intención de atajar por lo sano y con contundencia toda la delincuencia que han traído los extranjeros, pues éste sólo es el enésimo caso más, lo que hacen es mirar para otro lado ante lo que ocurre en nuestras calles, e incluso defender a estos extranjeros y acusar de racistas a los españoles que protestamos?",1,1,1,1,0.9526,0,0,0,0,0.0474
d_1026_01,Dejad que los menas se acerquen a mí.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1027_01,"El superman, me gustaría verte en vivo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1028_01,"VOX no quiere este tipo de inmigrantes, VOX quiere gente trabajadora que respete nuestras leyes y nuestras costumbres, VOX quiere que a estos delincuentes los mantenga su país.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1029_01,Creo que con la experiencia que estamos teniendo es hora de revisar la ley del menor.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1029_02,"Ya no es robar, violan y si no consiguen su objetivo matan",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1030_01,"Momentos antes del ataque, una joven se topó con los dos menores, que le pidieron dinero a la entrada del túnel, sin que la situación llegara a más.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1030_02,"Nuria pasó por delante de los tres y se adentró en el paso subterráneo, convirtiéndose en la víctima perfecta.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1030_03,"Ese es el problema de esta sociedad que pasamos por delante del que esta sufriendo un problema sin mirar, queriendo aparentar que no vemos nada pero en un giro cínico y dramático de la situación el problema se vuelve hacia nosotros.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1030_04,"El no hacer nada, es lo que hace que esta gente se crezca.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1030_05,No tengáis la menor duda de que en Batán como en muchos otros sitios la situación va a ir a peor porque el encargado de arreglarla se pone del lado del delincuente y se esfuerza en hacernos creer que somos nosotros los culpables insinuando que somos racistas.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1031_01,"Para que no delincan, estos jovenes necesitan claramente una paguita, como se viene realizando desde hace muchos años con otros.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1031_02,"Adivienen de quienes hablo, 500 años en España y siguen sin adaptarse a nuestra cultura y son un ""colectivo en riesgo de exclusión"".",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1031_03,Y con vivienda gratis.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1031_04,Ahi es nada.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1032_01,"Racismo no, pero que se vayan a su país, sí",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1033_01,Es una  vergüenza no poder salir de paseo por  tener  miedo.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1033_02,Estos menores son los criminales asesinos de mañana.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1034_01,"Es la bonita España progre, la que confunde buenísimo con agachar la cabeza.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1034_02,La que confunde racismo con denunciar a extranjeros delincuentes.,1,0,0,0,0.2689,0,0,1,0,0.2689
d_1035_01,"si después de lo que ha vivido la víctima y su hija piensan que el problema es que están mal atendidos y como un rebaño de cabras, es que esta sociedad ya no tiene remedio...",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1035_02,lo siento pero parad que yo me bajo,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1036_01,No puedo estar más de acuerdo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1036_02,Estamos tan enfermos como sociedad que hemos hecho del síndrome de Estocolmo una forma común de situarnos frente a los problemas que nos amenazan.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1037_01,X,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1038_01,V,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1039_01,Cuando cumplan 18 ?,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1039_02,Serán nuevos votantes......,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1040_01,"Donde esta ahora la histérica podemita andaluza que en alusión a los menas gritaba:;;..."".Dejad en paz a nuestros niños..no molestes a nuestros niños "",,,,,",0,0,1,0,0.2689,0,0,1,0,0.2689
d_1041_01,"Expulsión ya, o políticos que lo toleran fuera.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1042_01,En la playa tranquilamente disfrutando de su instinto maternal,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1043_01,Hace un año le pasó exactamente lo mismo a mi tía de 82 años en la zona de Plaza Elíptica.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1043_02,"La siguieron, esperaron a que llegara a una calle poco transitada y le aplicaron la misma técnica.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1043_03,"La descripción de los que lo vieron coincide, joven y magrebí.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1043_04,Seguiremos echando la culpa a la generalidad pero la realidad es la que es.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1044_01,"Cuando la vuelvan a robar una y otra vez, se dará cuenta que la culpa no son de los centros sino más bien de el gobierno que permite todo todo.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_1044_02,(Sería muy fácil de parar poniendo cámaras),0,0,0,0,0.0474,0,0,0,0,0.0474
d_1044_03,que no se olvide que podrían haberla matado.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1045_01,Por lo visto tendremos que esperar a que a estos simpáticos y ultraprotegidos menores (algunos no tanto) se les vaya la mano y haya alguna muerte.,1,1,1,1,0.9526,1,1,1,1,0.9526
d_1045_02,"Sólo entonces se tomarán enérgicas medidas, como trasladar su albergue a otro punto de Madrid o realizar un par de detenciones.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1045_03,"Mientras tanto otro barrio atemorizado por la inmigración ilegal, violenta y con delincuencia asociada.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_1046_01,"Algunos no tanto no, es que sé de buena tinta que con lo de las medidas antropométricas y dentales no aciertan.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1046_02,Lo que tenían que hacer era meterles en una cárcel de adultos.,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1047_01,Ya han habido muertes (de las que poco se informa) y no pasa nada,1,0,0,0,0.2689,1,0,0,0,0.2689
d_1048_01,Estos críos....,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1048_02,Qué pillastres.....,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1048_03,Son unos terremotos los angelitos...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1048_04,Qué energía la de estos chicos...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1048_05,"El futuro, son el futuro.....",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1049_01,"Ningún gobierno tiene derecho a meter gentuza en nuestro pais para que violen, roben y asesinen a los españoles y todo pagado con el dinero de los impuestos de las víctimas, porque aquí en realidad, lo que está pasando es que los primeros que deberían estar en la cárcel son los políticos que acogen y protegen a delincuentes y son cómplices de de sus delitos, porque los fomentan y los subvencionan.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1049_02,"Si son sus niños, que los metan en sus casas y que violen a sus hijas y les roben y les maten a ellos.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1050_01,"Pues si no quiere que se vayan, que los busque, los meta en su casa y trate de hacer algo bueno por ellos, por ejemplo decirles: niños eso que hicieron está muy mal, miren yo les doy todas mis pertenencias y así pueden ir vendiéndolas y por un tiempo no tendrán que robar.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1051_01,Es asombroso el nivel de estupidez-robotización del adoctrinamiento progre.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1052_01,"Los políticos lo toleran todo lo que no va contra ellos, baste fijarse en Iglesias, con su casoplón.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1053_01,?está noticia es verdad o se trata de propaganda hacia lo mal que están los pobrecitos en los centros de acogida?,1,1,1,1,0.9526,1,1,0,1,0.7311
d_1054_01,"ESTE GOBIERNO NO CUENTA LO QUE NOS CUESTA A LOS ESPAÑOLES DEL DINERO QUE PAGAMOS EN IMPUESTOS, MANTENER A ESTA PANDILLA DE MENAS QUE LA MAYORÍA DE ELLOS VIENEN SABIENDO QUE LES VAMOS A MANTENER A CUERPO DE REY Y CON UNA PAGUITA POR NO HACER NADA BUENO SOLO EL MAL.",1,1,1,1,0.9526,0,0,0,0,0.0474
d_1054_02,"NO CRITICO AL QUE VENGA CON BUENAS INTENCIONES, PERO HAY QUE ACABAR CON ESTE TEMA CUANTO ANTES, AUNQUE NOS CUESTE LA INTERESADA ""AMISTAD"" CON MOHAMED VI.",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1054_03,¿ SE HA INTERESADO EUROPA POR SABER ALGO SOBRE ESTE DESGOBIERNO PARA IMPONER MEDIDAS PARA QUE EL DINERO  NOS PRESTEN NO SE MALGASTE EN ESTA GENTE?,1,1,1,1,0.9526,0,1,1,1,0.7311
d_1054_04,"NI SANCHEZ HA DICHO NADA Y LOS DEMÁS IGNORAN EL TEMA, ES LO MAS BARATO",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1055_01,Menos quejas y más votos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1055_02,Vota V*X,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1056_01,Surrealista el nivel de buenismo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1056_02,"No queremos que se vayan, dice.",0,1,0,0,0.2689,0,1,0,0,0.2689
d_1056_03,"No queremos que se vayan, dice. Qué irritante inclinación existe hoy a excusar y justificar a todo malhechor, en vez de pedirles esfuerzo por adaptarse si quieren quedarse.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1057_01,si quiere que esto se acabe vote a VOX,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_01,Cada día tengo más claro lo que son y para que están los comunistas antisistema podemitas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_02,Destruir es sistema.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_03,"Un sistema que con fallos, nos ha llevado a gozar de una calidad de vida envidiada en medio mundo.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_04,Por eso quieren destruirnos.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_05,"Sólo hay que ver que protege Podemos, siempre está a favor del mal.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_06,"Protege a los Okupas, a los morosos, a los delincuentes, a los inmigrantes ilegales, se posicionan en contra de la Guardia Civil, Policía y cualquier cosa que sea la Ley y el Orden.",1,1,1,1,0.9526,0,0,1,0,0.2689
d_1058_07,Apoyan a los independentistas.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_08,También a los proetarras.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_09,"Están defendiendo a los agresores de Alsasua, 50 delincuentes dando una paliza a dos guardias civiles con sus parejas.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_10,"Allá donde está el mal, allí estará Podemos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_11,"No comprendo cómo el PSOE ha perdido la dignidad y el honor, y a cambio de un sucio sillón, les ha puesto en el Gobierno.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1058_12,"Yo he sido votante socialista más de 20 años, ahora, el PSOE me ha perdido para siempre.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1059_01,"1 - Punto uno, no se puede criminalizar a toda la inmigración, pues hacerlo sería incurrir en el mismo error de quienes dicen que todos los hombres somos unos violadores maltratadores.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1059_02,"Hay inmigración legal, integrada y muy necesaria.",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1059_03,2 - La inmigración ilegal es un problema y la solución se debe de acometer de forma valiente y desacomplejada.,1,1,1,1,0.9526,0,0,0,0,0.0474
d_1059_04,3 - Comentarios como los manifestados por la propia víctima hacen pensar que estamos muy alejados de poder abordar una solución acertada.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1060_01,Y ayer salió la noticia de un nigeriano que se ha llevado más de 80000€ en paguita que ni le correspondía haciéndose otro carnet nigeriano.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1060_02,Y todo eso en 10 años mientras que el.que ha trabajado y se queda en paro tiene un máximo de dos años de cobrarlo y encima mengua con el tiempo.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1060_03,"Pero nada, todo es generalizar",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1061_01,"Justo eso es lo que dice  VOX, así que ya sabe a quien votar la próxima vez!!",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1062_01,1- Punto uno. Eres un progre y como tal insolidario.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1062_02,"Unicamente recurres a tópicos y lugares comunes en los que evidentemente no hay discusión pues todo el mundo esta de acuerdo, a partir de ahí te autoconcedes la licencia de ser superior moralmente a los demás y comienzas tu prédica inmoral y tu pontificado aberrante.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1062_03,"Pero eso si, tu discurso disonante y paradogico engaña a muchos, aunque cada vez a menos.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1062_04,2- No aportas más que palabrería hueca.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1062_05,3- Comentarios como el por ti manifestado hace pensar no solo que estemos muy lejos de la solución sino que vamos a ir a peor.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1063_01,La víctima sufre síndrome de Estocolmo transitorio.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1064_01,"Por causas como esta, yo voto a Vox",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1065_01,"Es alucinante la mentalidad progresista de esta señora que consiste en que la victima pide perdon a los 2 criminales por que ha tenido que describirlos, pero insiste en que tal descripción no es por racismo y que tampoco los criminales hay que desplazarlos a su pais de origen y que sus delitos han de continuar aqui en otros cuellos siempre que no sean ella y su querida hija Marta.",1,1,1,1,0.9526,1,1,1,1,0.9526
d_1066_01,igual necesitaban el móvil para felicitar a la abuelita.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1067_01,"Anoche mientras dormía / Soñé, bendita ilusión,  / Que el censor no me borraba / Opinión tras opinión",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1068_01,"Muy, muy, muy bueno.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1069_01,Los centros de menores no tutelados son escuelas de delincuentes.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1070_01,Yo sí quiero que se vayan (o los expulsen) a su país con sus padres y con su rey.,1,1,1,1,0.9526,1,0,1,1,0.7311
d_1071_01,Suma y sigue...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1072_01,Parece imposible que el censor acepte un comentario agradeciendo que en la noticia se informe de la procedencia de los delincuentes.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1072_02,Algo que regularmente se esconde con intencionalidad política.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1072_03,Pues insisto en agradecer que se informe de que son magrebíes.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1072_04,A cada cual lo suyo.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1073_01,El sueño progre es un sueño fallido,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1074_01,Muy común entre las victimas de la progresía.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1074_02,Tiene duda de si la responsabilidad de lo sucedido es suya por formar parte de esta sociedad tan denostada y maltratada por el mundo progre.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1075_01,El sueño de las mentiras que sus votantes se creen.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1076_01,"Y esperen que crezcan , no solo van a desmayar a las víctimas y no solo van a robar celulares !!!",1,1,1,1,0.9526,1,1,0,1,0.7311
d_1077_01,Es que solo con la pinta que tiene el dichodo tunel dan pocas ganas de meterse,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1078_01,"Tiene Vd. razón, pero juro que el túnel es inocente.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1079_01,No sé yo ...,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1079_02,el túnel seguro que ha hecho algo,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1080_01,No se puede tener a los MENAs sin futuro.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1080_02,"Si no somos capaces de dárselo, obligatoriamente debemos devolverlos a su país.",1,1,1,1,0.9526,1,0,1,1,0.7311
d_1080_03,Es tan absurdo como permitir que estén aquí personas a las que no damos permiso para trabajar.,0,0,1,0,0.2689,0,0,1,0,0.2689
d_1080_04,"Si no les dejamos trabajar legalmente, ¿de qué van a vivir?",1,0,0,0,0.2689,1,0,0,0,0.2689
d_1080_05,"Pero como somos los más progresistas (que ya se ha convertido en sinónimo de tontos del culo), pues eso.",0,0,0,0,0.0474,0,0,0,0,0.0474
d_1081_01,Por ese paso voy a Mercadona.,0,0,0,0,0.0474,0,0,0,0,0.0474
d_1081_02,Ahora iré armado.,0,0,0,0,0.0474,0,0,0,0,0.0474
