id,text,implicit_a2
s_552,"Una cosa es emigrar y otra muy distinta es traficar con seres humanos que es lo que están haciendo las falsas ONG.
Una cosa es ayudar, otra es pagar un sueldo a inmigrantes ilegales, sanidad gratis y ofrecer más atención que a ciudadanos que han cotizado toda su vida.",0
s_511,Eso es muy discutible. Conozco a extranjeros que vienen a España a operarse de enfermedades nob urgentes y luego se vuelven a su país. Eso ahorra dinero o causa más costes a la Sanidad?. Demás la mayoría de inmigrantes ilegales soñonpsan por España de camino a otros sitios.,0
s_511,Eso es muy cuestionable. Conozco a extranjeros que vienen a España para operar con enfermedades nob urgentes y luego regresar a su país. ¿Eso ahorra dinero o causa más costos a la salud?. Pero la mayoría de los inmigrantes ilegales sueñan con España en su camino a otros lugares.,0
s_1121,"Tener que aguantar esta mierda, y luego pagarle con nuestro dinero, me hace volar.",0
s_1121,"Tener que aguantar a este mierda, y encima pagándole su sueldazo con nuestro dinero, me revienta",0
s_625,"Nada que ver lo con lo que se está hablando, si un inmigrante ilegal viene a España y se está muriendo no se le va a dejar morir como un perro, se le tratará hasta que se recupere y se le deportará a SU país. Aquí la gente se inventa extremismos que nunca se han dicho",0
s_625,"Nada que ver con lo que se está hablando, si un inmigrante ilegal viene a España y está muriendo no se le permitirá morir como un perro, será tratado hasta que se recupere y será deportado a su país. Aquí la gente inventa extremismos que nunca se han dicho",0
s_123,"Esta medida no mejora nuestro sistema de seguridad social, que por desgracia nos hemos derrumbado con la lista de espera para operaciones, emergencias, etc. y lo pagamos, pero lo peor es que si viene más gente y no mejora lo mismo todos vamos a salir lastimados, vergüenza",0
s_123,"Esta medida, no mejora empeora ya nuestro sistema de seguridad social, que por desgracia tenemos colapsado con lista de espera para operaciones, urgencias etc y la pagamos nosotros, pero lo peor es que si viene mas gente y no mejora el mismo saldremos perjudicados todos,vergüenza",0
s_388,Repito porque veo que no sabes leer que ya están en España y que están siendo explotados y quieres negarles la salud de hecho si encuentras a alguien en la costa no podría ayudarte ya que serías acusado de trabajar con mafias pero de buena fe,0
s_388,Le repito porque veo que no sabe leer que ya están en España y están siendo explotados y usted les quiere negar la sanidad de hecho si usted encuentra a alguno en la costa no podría socorrerlo ya que se le acusaria de trabajar con mafias pero de buena fe,0
s_1044,Vuelve a África....,0
s_1044,Vuelve a África...,0
s_3957,"Empieza a ser extremadamente peligroso si la ley se aplica o no a quién. Para los inmigrantes ilegales saltar significa subsidios, hogar, salud pública.... para los pies legales o españoles cárcel, calabozo, multas y subsidios trabajan del sol al sol.",0
s_3957,"Empieza a ser extremadamente peligroso que la ley se aplique o no dependiendo a quien. Para los inmigrantes ilegales saltarsela significa subvenciones, casa, salud pública.... para los legales o españolitos de a pie cárcel, calabozo, multas y subvenciones😂 trabajar de sol a sol.",0
s_1468,Este negrito que coño dice.. Siempre tocando los huevos con tonterías🥱 es un método para que se hable de él o es así de lelo?,0
s_1468,Este tipo negro que coño dice.. Siempre tocar los huevos con tonterías es un método para que usted hable de ello o es esa manera de lelo?,0
s_318,La agresividad es la de los INMIGRANTES ILEGALES Q HAN HERIDO A LA @user ESPAÑOLA,0
s_318,La agresividad es la de los INMIGRANTES ILEGALES Q HAN Herido AL ESPAÑOL @user,0
s_274,"AÚN MAS? Somos imbeciles o que nos ocurre? .-                                    Los españoles, estarán obligados por Ley a pagar la Sanidad de los inmigrantes ilegales URL vía @user",0
s_274,"¿Somos imbéciles o qué nos pasa?.- Los españoles, estarán obligados por ley a pagar la URL Salud de los inmigrantes ilegales a través de @user",0
s_1126,"Aquel inmigrante que no se adapte o no respete nuestra lengua, nuestra cultura y nuestras costumbres debería ser expulsado además de revocarle indefinidamente la nacionalidad Española.
Se rien de Este País porque permitimos que nos vistan de Payas@",0
s_1126,"Ese inmigrante que no se adapta o no respeta nuestra lengua, nuestra cultura y nuestras costumbres debe ser expulsado además de la revocación indefinida de la nacionalidad española. Se ríen de este país porque les permitimos vestirnos desde Payas@",0
s_7,"Quiero decir, ahora voy a pagar impuestos para que los inmigrantes ilegales tengan atención médica universal, pero ¿quién demonios puso a estos idiotas en la oficina del gobierno?",0
s_7,"Osea,  ahora voy a pagar impuestos para que los inmigrantes ilegales tengan sanidad universal. ¿Pero quien coño a puesto a estos subnormales en el cargo de gobierno?",0
s_3809,Ese no es el dato que dio del 30% de los delitos sexuales cometidos por extranjeros con antecedentes.,0
s_3809,Ese no es el dato que Vd. había dado de un 30% de delitos sexuales cometidos por extranjeros con antecedentes.,0
s_295,Jajajaja el dinero de las comunidades lo generan ellas y en algunos casos solidariamente se va y no vuelve bocas. 2. Sin inmigrantes no sé quién va a pagar tú pensión o la de tus hijos . 3 ETA ya no existe....vuelve!!! Que te has quedado estancado!,0
s_295,Hahahaja el dinero de las comunidades es generado por ellas y en algunos casos va en solidaridad y no devuelve bocas. 2. Sin inmigrantes no sé quién va a pagar su pensión o la de sus hijos. 3 ETA ya no existe.... regresa!!! Que se han quedado atascados!,0
s_3316,¡Ese pacto migratorio es un ataque a la seguridad nacional!,0
s_3316,Ese pacto migratorio es un atentado para la seguridad nacional!!! Sanchez es un pesimo presidente,0
s_150,"Que vergüenza y no hay dinero para pensiones, para la equiparación GC y CNP, para reducir lista de espera, mejorar la sanidad, etc",0
s_150,"Vergonzoso y sin dinero para las pensiones, para el ajuste de GC y CNP, para reducir la lista de espera, mejorar la salud, etc.",0
s_4116,"5.76 INMI
--
En72h:
-MENA viola a una cría de 14 años en Palma
-Argelino agrede a mujer y agentes de policía en Sevilla al grito de “perros cristianos”
-Marroquí apuñala a joven al grito de “Alá es grande”en Ceuta
-Identificados los 6inmigrantes con machetes de Usera
(@user )",0
s_4116,5.76 INMI -- En72h: -MENA viola a una niña de 14 años en Palma -Argelino agrede a mujeres y policías en Sevilla al grito de “perros cristianos” -Marroqui apuñala a un joven al grito de “Alá es grande” en Ceuta - Identifica a los 6 inmigrantes con machetes de usuario (@user ),0
s_376,"Los inmigrantes solo sirven para coger aguacates? Los inmigrantes que lo hacen son ilegales? Te parece justo un salario de 400€ al mes? Defiendes una política de explotación empresarial? Solo pides ultraderechistas? Eso no es discriminatorio? No se, no entiendo lo que dices.",0
s_376,"Los inmigrantes sólo sirven para atrapar aguacates? Los inmigrantes que lo hacen son ilegales? ¿Crees que es sólo un salario de €400 al mes? ¿Defende una política de explotación empresarial? ¿Sólo pides ultraderechistas? Eso no es discriminatorio? No lo sé, no entiendo lo que estás diciendo.",0
s_4159,"El 69% de las agresiones sexuales cometidas en manada son realizadas por inmigrantes.
 Datos del Ministerio del Interior.
URL URL",0
s_4159,El 69% de las agresiones sexuales cometidas en un paquete son realizadas por inmigrantes. Datos del Ministerio del Interior. URL,0
s_3660,Y luego está la mentira de la demografía que estamos recibiendo en estos días. Todos vemos como en la India o el Congo que a más nacimientos.... más pobreza. La inmigración nos está destruyendo. @user es urgente,0
s_3660,Y luego está la mentira de la demografía que nos estan metiendo estos dias. Todos vemos como en India o El Congo que a más nacimientos.... mas pobreza. La inmigración nos está destruyendo. @user es urgente,0
s_444,"Los inmigrantes ilegales, sí, es injusto porque vienen de una guerra y todo eso. Pero si te importan tanto porque no dejas Twitter y das la bienvenida a unos pocos en tu casa. Ya que pueden entrar al país sin ninguna regulación que hagan lo mismo en tu casa",0
s_444,"Inmigrantes ilegales, que sí, es injusto porque vienen de una guerra y todo eso.
Pero si tanto te preocupas por ellos porque no dejas twitter y acoges a unos cuantos en tu casa.
Ya que pueden entrar en el pais sin ninguna regulacion que hagan los mismo en tu casa",0
s_4169,Es una invasión total.,0
s_4169,Es una invasion en toda regla,0
s_283,"Los españoles, estarán obligados por Ley a pagar la Sanidad de los inmigrantes ilegales URL vía @user",0
s_283,Los ciudadanos españoles estarán obligados por ley a pagar por la salud de los inmigrantes ilegales URL a través de @user,0
s_460,"Nacionalistas y liberales que transcriben a la carta ciertas propuestas de Trump que no pintan nada en España. Vamos, sujetos del país que genera más inmigrantes africanos ilegales para España, mientras señalan a las ONG (el debate sobre las ONG es otro).",0
s_460,"Nacionalistas y liberales que transcriben al pie de la letra ciertas propuestas de Trump que no pintan nada en España. Vamos, súbditos del país que más inmigrantes ilegales africanos genera para España, mientras van señalando a las ONGs (el debate sobre las ONGs es otro).",0
s_40,"Sr. Sánchez, incluso los inmigrantes legales, q pagar sus impuestos, están de acuerdo en: Quien no tiene obligaciones, no puede tener derechos, nos llevará de vuelta a la ruina que he contribuido 37 años, es mi obligación, no voy a renunciar a mi paga de jubilación, es mi derecho",0
s_40,"Sr Sánchez, hasta los inmigrantes legales,q pagan sus impuestos, están d acuerdo en:
Quién no tiene obligaciones,no puede tener derechos, nos llevará d nuevo a la ruina
Llevo 37 años cotizados,esa es mi obligación,no renunciaré a mi paga d jubilación,ese es mi derecho",0
s_474,"Si es ilegal, no es que puedan, ¡es que tienen que hacerlo!",0
s_474,"Si es ilegal, no es que puedan, es que DEBEN! La ley de extranjería está para cumplirse.",0
s_1202,"Este ""ser"" es el que no debe tener lugar en un país democrático, no acepta las costumbres y normas del país donde se ha colado y que critica por todo lo que considera racista.Vuelva a su país para luchar por lo mismo que lucha aquí.¡Ah, que hay peligro!",0
s_1202,"Este""ser""es el que no debería tener cabida en un país democrático, no acepta las costumbres y las normas del país donde se ha colado de rondón y al que critica por todo lo que se le antoja racista.Que se vuelva a su país a luchar por lo mismo que lucha aquí .Ah, que allí peligra!",0
s_257,Solo de pensarlo me dan ganas de irme a Groenlandia a vivir para no pagarles nada a estos mugrosos.,0
s_257,Sólo pensar en ello me hace querer ir a Groenlandia a vivir para no pagarles nada a estos cabrones.,0
s_535,".))) SERIAIS CREIBLES, si la igualdad fue REDUCIDA: *Hasta cero,d inmigrantes ilegales. *Para los inmigrantes q DELINQUEN. * 85% de ONG inútiles. *El Político y Oficial No. 50%. *El Aparcamiento Oficial en 75%. *Debt PUBLICA. *IMPORTACIONES. Construyendo VIV SOCIAL.",0
s_535,".)) SERIAIS CREIBLES,si la igualdad fuera REDUCIENDO:
*Hasta cero,d inmigrantes ilegales.
*A inmigrantes q DELINQUEN.
*El 85% d ONGs inútiles.
*El n°d Políticos y Funcionarios al 50%.
*El parque d autos Oficiales al 75%.
*L DEUDA PUBLICA.
*Ls IMPUESTOS.
CONSTRUYENDO VIV SOCIAL.",0
s_1561,"El diputado de Podemas,Serigne Mbayé,puede meterse sus opiniones por donde le quepan y si no le gustan nuestras tradiciones ni fiestas ya puede volverse por donde a venido.Ande ya a su poblado a correr delante de los leones a ver si se lo comen!!!!🖕🖕🖕🖕🖕",0
s_1561,"El diputado de Podemas, Serigne Mbayé, puede poner sus opiniones donde le convienen y si no le gustan nuestras tradiciones o fiestas puede volver a donde vino.Vaya ahora a su pueblo para correr delante de los leones para ver si se lo comen!!!",0
s_3599,"A ver. Los inmigrantes van a venir igual, el tratado garantiza que vengan legales y con derechos pero claro, es que lo que quereis es que vengan ilegales para cuando los contrateis hacerlo en negro. Siempre defraudando al estado los señoritos.Ser tb patriotas para pagar impuestos",0
s_3599,"Los inmigrantes van a venir de la misma manera, el tratado garantiza que vienen legales y con derechos, pero por supuesto, lo que quieres es que vengan ilegales para cuando los contrates para hacerlo en negro.Siempre defraudando al Estado los señores.Ser patriotas para pagar impuestos.",0
s_3342,Es lamentable que nuestros barrios y ciudades en nada se parezcan a lo que los conocemos. El grado de degradación y pérdida de identidad es muy preocupante.,0
s_3342,Es lamentable ya nuestros barrios y ciudades en nada se parecen a como las hemos conocido el grado de decadencia degradación y pérdida de identidad es muy preocupante.,0
s_668,"#HoyDebateARV
#DebateElectoral
#Debate10N
Quitar el copago?
Sanidad universal?
Salud bucodental?
Todo esto sólo favorece a los inmigrantes,en la mayoría ILEGALES, y en la mayoría MOROS.
Y los españoles A PAGAR!
MÁRCHESE SR. @user !
Dr.cum fraude!",0
s_668,"#HoyDebateARV #DebateElectoral #Debate10N Quitar Copay? Salud universal? Salud oral? Todo esto sólo favorece a los inmigrantes, en la mayoría ILLEGAL, y en la mayoría MOROS. Y los españoles ¡Un pago! Márchse Sr. @user! Dr.cum fraude!",0
s_1321,El que no tiene cabida en este país es una basura como 🤬🤬,0
s_1321,El que no tiene lugar en este país es una basura como,0
s_761,Vox propone salvar a los inmigrantes que tienen dinero y a los que no mueren,0
s_761,Vox propone salvar a los inmigrantes que tienen dinero y a los que no que se mueran,0
s_797,"Lo siento, pero es un salvaje, pero resulta que el gobierno ahora adquiere poderes especiales para someternos, pero los inmigrantes ilegales no tienen nada, pobres que arriesgan sus vidas, pero son lo suficientemente buenos.",0
s_797,"Lo siento pero hay que tirar, es una salvajada pero resulta que el gobierno ahora adquiere poderes especiales para someternos pero a los inmigrantes ilegales nada, pobre gente que se juegan la vida pero tronco ya está bien.",0
s_4201,"Es muy serio lo que pasa, un dia  se darán cuenta ya sera tarde",0
s_4201,"Es muy serio lo que está pasando, un día se enterarán de que será tarde.",0
s_517,"Si fuera para proteger a los vulnerables, perfecto, Pero también se pagan para mantener una interminable casta política y funcionarial. O a inmigrantes ilegales o innecesarios. Para pagar a grupos de presión, etc.",0
s_517,"Si fuera para proteger a los vulnerables, perfectos, pero también se les paga para mantener una casta política y oficial interminable. O inmigrantes ilegales o innecesarios. Pagar grupos de presión, etc.",0
s_4081,"5.50 INMIGRACION
 ""Esencias de irresponsabilidad""
-----------------
Tres claves para entender de un vistazo lo dañino que es, y puede llegar a ser, este Gobierno URL",0
s_4081,"5.50 INMIGRACIÓN ""Esencias de irresponsabilidad"" ------------------------- Tres claves para entender de un vistazo lo dañino que es y puede llegar a ser este gobierno URL,",0
s_1052,Que este elemento esté en el Congreso de los Diputados.. dice del puto complejo que tenemos en España. Sólo espero que VOX meta en un avión a todos estos chuflas y los devuelva a su puñetera casa.,0
s_1052,Que este elemento está en el Congreso de los Diputados dice del maldito complejo que tenemos en España. Sólo espero que VOX consiga todos estos chuflas en un avión y los devuelva a su puta casa.,0
s_887,"Tenga usted en cuenta que en huelva P ej, salio una oferta de 10.000 empleos y se quedo completamente vacía.

Evidentemente no todos los agricultores emplean a inmigrantes ilegales. Pero si es un fenómeno frecuente.

Y después están los que no son jornaleros, claro.",0
s_887,"Obsérvese que en huelga, por ejemplo, había una oferta de 10.000 puestos de trabajo y estaba completamente vacía. Obviamente no todos los agricultores emplean inmigrantes ilegales. Pero si es un fenómeno frecuente. Y luego están los que no son jornaleros, por supuesto.",0
s_3831,Sospecha de ser el asesino en serie de homosexuales de Bilbao es un colombiano de 25 años con antecedentes penales por estafa de URL,0
s_3831,El sospechoso de ser el asesino en serie de homosexuales de Bilbao es un colombiano de 25 años con antecedentes por estafa URL,0
s_4075,"5.47 INMIGRACION
""Este se ha aprendido lo barato q es delinquir""
------
Rumano q vino a España a vivir de robar gracias a ntras leyes q permiten a un delincuente jactarse de robar 8mil€ en un día,ser detenido 14 veces y no estar en prisión.(@user)
URL",0
s_4075,"5.47 INMIGRACIÓN ""Este ha aprendido lo barato que es cometer crímenes"" -------- Rumano que vino a España a vivir robando gracias a otras leyes que permiten a un criminal jactarse de robar €8 mil en un día, ser arrestado 14 veces y no estar en prisión.(@user) URL",0
s_4271,"El turismo no viene y ya no se puede vivir. Una barbarie. Han robado en una iglesia. Tienen dinero, móvil y por encima están viviendo en hoteles de lujo y no trabajan. Canarias pide ayuda porque los otros medios no están hablando de ello.",0
s_4271,"No viene turismo y no se puede ya vivir. Una barbaridad . Han robado en una iglesia. Tienen dinero, móviles y encima están viviendo en hoteles de lujo y no trabajan.

Los canarios  piden auxilio porque los demás medios de comunicación no estan hablando de ello.
Sigue 👇👇",0
s_463,"Los inmigrantes ilegales vienen de ese país. No seria más justo que el país del cual provienen todos esos inmigrantes pagara ese muro? Repito que no apoyo lo idea, esto solo sería en el caso de que esta saliera adelante.",0
s_463,"Los inmigrantes ilegales vienen de ese país. ¿No sería más justo que el país desde el que todos estos inmigrantes vienen a pagar por ese muro? Repito que no apoyo la idea, esto sólo sería en el caso de que siguiera adelante.",0
s_1110,Qué maravilloso leer las opiniones de un tío preparado. Esto es lo que sucede cuando un analfabeto es votado por sus compañeros,0
s_1110,Que maravilla leer las opiniones de un tio preparado. esto es lo que pasa cuando un analfabeto es votado por sus semejantes,0
s_594,"A lo mejor los Ferraris habrían traído turismo de calidad para pagar vuestros despilfarros en cosas improductivas que no generan riqueza.
Cual es vuestro plan de negocio ?
Traer inmigrantes ilegales ?
Sanidad universal ?
Carriles bici?
Subir IBI y resto de impuestos?",0
s_594,Tal vez los Ferraris hubieran traído turismo de calidad para pagar por sus desperdicios en cosas improductivas que no generan riqueza. ¿Cuál es su plan de negocios? ¿Traer inmigrantes ilegales? ¿Salud universal? ¿Autos en bicicleta? ¿Arriba IBI y otros impuestos?,0
s_4121,5.80 INMIGRACIÓN Las consecuencias que sufrimos *El gc q defiende más allá de las fronteras *los ciudadanos de pie con el % de ellos q delicque --- 3 gc resultan heridos después del violento y masivo asalto de más de 300 ilegales en la valla de Melilla. (@user) URL,0
s_4121,"5.80 INMIGRACION
Las consecuencias las sufrimos
*Los gc q defienden ntras fronteras
*los ciudadanos de a pie con el % de ellos q delinque
---
3 gc resultan heridos tras el asalto violento y masivo de más de 300 ilegales a la valla de Melilla.
(@user)
URL",0
s_3339,"GRAVEDAD EXTREMA. España es el ÚNICO PAÍS EUROPEO que ha firmado el Pacto por la Inmigración en Marrakech, y en el que ESPAÑA se compromete a aceptar y mantener a todos los inmigrantes ilegales que ingresen al país.",0
s_3339,"GRAVEDAD EXTREMA. España es el ÚNICO PAÍS EUROPEO que ha firmado el Pacto para la Inmigración en Marrakech, y en el que ESPAÑA se compromete a aceptar y mantener a todos los inmigrantes ilegales que entren en el país.",0
s_385,"¿Defendiendo el dumping laboral, macho? Los salarios aumentan cuando la gente no baja tanto. Defendiendo la inmigración ilegal defendemos destruyendo el poder de negociación del trabajador español.",0
s_385,"Defendiendo el dumping laboral, machote?
Los sueldos suben cuando la gente no se rebaja tanto. Al defender la inmigración ilegal defendéis destruir el poder de negociación del trabajador español.",0
s_338,"¿Qué persona sensata quiere que el país esté lleno de inmigrantes musulmanes ilegales, que aumente los impuestos para dar dinero a estos y a los separados, que Cataluña dependa, que apoye el terrorismo de ETA, que quiera la atención sanitaria universal para otros pero que pague?",0
s_338,"Qué persona sensata quiere que le llenen el país de inmigrantes ilegales musulmanes, que le suban los impuestos para darle el dinero a estos y a los separatas, que Cataluña se independice, apoya el terrorismo de ETA, quiere la sanidad universal para los demás pero él a pagar...?",0
s_820,"Los legales están obligados a pagar copagos hasta los 10 años de residencia ""legal"" en España. Es decir, además de pagar sus impuestos la asistencia sanitaria les cuesta más. Son racistas y xenófobos. La atención sanitaria es un derecho, ya lo hablamos en otra ocasión.",0
s_820,"A los legales les exigen que paguen copagos hasta los 10 años de residencia ""legal"" en España. Es decir, que además de pagar sus impuestos la sanidad les cueste más. Son racistas y xenófobos. Lo de que la sanidad sea un derecho, ya lo hablamos en otro momento.",0
s_357,España sistó y perversó a los políticos de izquierda que saqueaban nuestros bolsillos para pagar la salud de los criminales e inmigrantes ilegales.,0
s_357,España sesteado y perversos políticos de izquierdas saqueando nuestros bolsillos para pagar la sanidad de ilegales delincuentes e inmigrantes.,0
s_3895,"Pero si es verdad, ¿es xenófobo decir la verdad?",0
s_3895,"Pero si es verdad, es xenófobo decir la verdad?",0
s_4063,"5.41 INMIGRACIÓN ""Han culpado a la policía. Saben, que no les afectan. Ancha es Castilla."" ------------ ¿Cómo lo llevan en las Palmas de Gran Canaria, después de haber sido liberado por 200 inmigrantes ilegales sin ningún control en las calles? (@user)",0
s_4063,"5.41 INMIGRACION
""Le han echado la culpa a la policia.
Saben, q a ellos no les afecta.
Ancha es Castilla.""
--------------
¿Cómo lo lleváis en las Palmas de Gran Canaria, después de que os hayan soltado 200 inmigrantes ilegales sin ningún tipo de control por las calles?
(@user)",0
s_48,"El gobierno dará atención médica gratuita a todos los inmigrantes ilegales, “gracias a nuestros impuestos”. Mientras tanto, para pagar el bono de julio a nuestros pensionistas, ha pedido un préstamo al Tesoro. #FronterasSafe #VOXAlcongreso URL vía @user",0
s_48,"El Gobierno dará sanidad gratis a todos los inmigrantes ilegales, “gracias a nuestros impuestos”.
Mientras, para pagar la extra de julio a nuestros pensionistas, ha pedido un préstamo al Tesoro.
#FronterasSeguras
#VOXAlCongreso
URL vía @user",0
s_312,"Pues es fácil de explicar: DE DONDE COJONES PENSABAS SACAR LA PASTA????? DE JODERNOS BIEN A BASE DE IMPUESTOS????
Porque de ahorrar en avioncitos y de ""sanidad universal"" a inmigrantes ILEGALES seguro que NO",0
s_312,"Bueno, es fácil de explicar: ¿Dónde crees que sacar el pasado?????? De jodernos bien en la base de impuestos??????? Debido a salvar a los inmigrantes ilegales en los aviones y de la ""salud universal"" estoy seguro de que no.",0
s_1027,Para un negro que vino a las casas y no se llevó nada y quiere llevárselo.,0
s_1027,Por un negro que entraba en las casas y no se llevaba nada y lo quiere quitar.,0
s_1721,Vídeo de un centro educativo para menores que entran ilegalmente en España. URL,0
s_1721,Vídeo de un centro educativo para emigrantes menores de edad que entran ilegalmente en España. URL,0
s_3802,"77+46+7 = 130 130 + 215 = 345 130 / 345 = 0,3768 X100 = 37,68 % 90% esp. ----&gt; 62,32 10% extr. ------&gt; X X = (62,32 • 10)/ 90 = 6,92 37,68 / 6,92 = 5,44 veces más agresiones sexuales. Si usted no ha entendido, usted sabe dónde está el problema.",0
s_3802,"77+46+7 = 130
130 + 215 = 345
130 / 345 = 0.3768
X100 = 37.68 %

90% esp. ------&gt; 62.32
10% extr. ------&gt; X

X = (62.32 • 10)/ 90 = 6.92

37.68 / 6.92 = 5.44 veces más agresiones sexuales.

Si no lo has entendido, ya sabes dónde está el problema. Repasa matemáticas.",0
s_309,"Si pero no se les ha puesto en bandeja, ni se les a invitado a venir diciendoles q tendran sanidad gratis y una paga??? Pero q cojones me cuenta??? El dinero no es suyo, es de todos los españoles y aqui hay muchos q necesitarian ayuda y no digo q se no se ayude a nadie ojo! Pero.",0
s_309,"Sí pero no han sido puestos en un plato, ni son invitados a venir y decirles que van a tener curación gratis y una paga??? Pero ¿qué coño me dices???? El dinero no es tuyo, es de todos los españoles y aquí hay muchos que necesitarían ayuda y no digo que no ayudar a nadie ojo! Pero.",0
s_495,"🤣🤣🤣 Flipa. Y también se pagan banderitas homosexuales en los buses, ayudas millonarias a inmigrantes ilegales, subvenciones a asociaciones de Gays y Lesbianas que viven del cuento... De hecho, lo que menos se paga es lo que menos se paga.",0
s_495,"Flipa. Y los banderitas gay también se pagan en autobuses, ayuda millonaria a inmigrantes ilegales, subsidios a las asociaciones gays y lesbianas que viven en el cuento... De hecho, la menos pagada es la menos pagada.",0
s_3715,"Vaya!!! Según tu razonamiento, el legislador también es un racista de mierda, ya que la ley de extranjería habla de “inmigrantes irregulares”, por cierto, esa ley es del PSOE.",0
s_3715,"De acuerdo con su razonamiento, el legislador es también un maldito racista, ya que la ley sobre extranjeros habla de “inmigrantes irregulares”, por cierto, esa ley es PSOE.",0
s_701,"Que lo que dicen es que todo aquel que no tenga convenio con su país pague, es decir los inmigrantes ilegales tendrían que pagar una sanidad cuando cuando ellos casi no pueden ni subsistir, generando con esta medida más contagios entre toda la población y más dinero al Estado",0
s_701,"Que lo que dicen es que cualquiera que no tenga acuerdo con su país pagará, es decir, los inmigrantes ilegales tendrían que pagar por una atención de salud cuando difícilmente puedan sobrevivir, generando con esta medida más contagio entre toda la población y más dinero para el estado.",0
s_305,"no destine mas recursos para estos inmigrantes ilegales, ni dinero ni sanidad y guardalos para la gente de aquí, que hay muchas familias que estan muy mal tanto de dinero como de trabajo, cuando aqui no halla paro ni saturación en la sanidad entonces que vengan de fuera.",0
s_305,"No más recursos para estos inmigrantes ilegales, ni dinero ni saneamiento y mantenerlos para la gente aquí, que hay muchas familias que son muy malas tanto para el dinero como para el trabajo, cuando aquí no hay parada o saturación en el saneamiento entonces vienen de fuera.",0
s_843,Miserable eres tú diciendo q en Venezuela se come tres veces al día cuando la gente se muere de hambre y huye del país. Miserable eres tú defendiendo la explotación de inmigrantes por mafias q se dedican a la fabricación de productos ilegales.,0
s_843,Miserable es usted diciendo que en Venezuela usted come tres veces al día cuando la gente muere de hambre y huye del país. Miserable es usted defendiendo la explotación de los inmigrantes por mafias que se dedican a la fabricación de productos ilegales.,0
s_1035,"En un país democrático, los ilegales como tú no tienen lugar.",0
s_1035,"En un país democrático, los ilegales como tú no tienen sitio",0
s_680,"Si veo mal el 56 que no quieran pagar las intervenciones de reasignación de sexo, pero no viola Derechos Humanos, pues en España no es ni siquiera un derecho habitual. Tampoco veo el 59 que elimina la sanidad gratuita a inmigrantes ilegales, es normal en la mayoría de países 2/4",0
s_680,"Si veo un mal 56 que no quiere pagar por las intervenciones de reasignación sexual, pero no viola los Derechos Humanos, porque en España ni siquiera es un derecho regular. Tampoco veo los 59 que eliminan la salud gratuita para los inmigrantes ilegales, es normal en la mayoría de los países 2/4",0
s_1509,"Según el defraudador de impuestos podemita y vividor de todos los españoles ,a un negro no le cabe una corona en la cabeza, tiene que ser paje o mozo de almacén. En PODEMOS todos tienen el mismo cerebro que la mosca del vinagre.",0
s_1509,"De acuerdo con el estafador de impuestos Podemite y viviendo de todos los españoles, un hombre negro no tiene corona en la cabeza, tiene que ser una paja o un camarero de almacén. En PODEMOS todos tienen el mismo cerebro que la mosca del vinagre.",0
s_790,La mejor medida disuasora: electrificar la valla y poner un cartel muy grande que informe “20.000 voltios - Peligro de Muerte”. #InmigraciónilegalNoPeroLegalSí,0
s_790,La mejor medida disuasoria: electrificar la valla y poner una señal muy grande que reporta “20.000 voltios - Peligro de Muerte”. #InmigrationilegalNoButLegalSí,0
s_402,"Las pymes y autónomos no hacemos más q pagar impuestos abusivos,con el @user + q siempre van a parar a ls mismos:inmigrantes ilegales,sanidad universal,ayudas a ls magrebíes,rentas d inserción,ninis y demás lastre.Hartos estamos ya!Vd vive dl cuento y se la suda.",0
s_402,"Las PYME y los trabajadores por cuenta propia no hacen más que pagar impuestos abusivos, con el @user + que siempre se detendrán: inmigrantes ilegales, salud universal, ayuda a los Magrebs, incentivos para insertar,nis y otros lastres.¡Ya estamos cansados!Vd vive la historia y la suda.",0
s_3540,"Sí, sí! Aquí en Ceuta, hay personas que te roban mucho, y no son ilegales. Fundamentos y cosas de digitación. ¡Te suena!",0
s_3540,"Sí, ya! 🤔🤥🤥🤥 Aquí en Ceuta, hay gente que te roba mucho, y no son ilegales. Cosas de fundaciones y puestos a dedos. Os suena!",0
s_890,"Algo similar está sucediendo en Francia con el SIDA. Los inmigrantes ilegales son un reservorio que no está controlando la enfermedad allí. Al final, es más caro no darles la curación que habérselo dado a ellos.",0
s_890,"Pasa algo parecido en Francia con el SIDA.

Los inmigrantes ilegales son un reservorio que están haciendo fallar el control de la enfermedad allí.

Al final, es mas caro no darles la sanidad que habérsela dado.",0
s_650,"Madre que cacao.
La sanidad no solo se financia con las cuotas de la SS, es una parte.
Otra parte viene del estado de los impuestos directos e indirectos( IVA) asi que un inmigrante ilegal, que compre comida, ya paga iva, asi que en parte contribuye a los impuestos.",0
s_650,"Madre que el cacao. La atención de la salud no sólo se financia con cuotas SS, es una parte. Otra parte proviene del estado de los impuestos directos e indirectos (IVA) por lo que un inmigrante ilegal, que compra alimentos, ya paga iva, por lo que en parte contribuye a los impuestos.",0
s_708,"No

Si lee la propuesta, se habla de inmigrantes ilegales, sin más especificación

Y cualquier persona en esa situación que sepa que le va a generar una deuda no irá salvo que se encuentre en riesgo vital

Es una cuestión de Sanidad Pública",0
s_708,"No Si lees la propuesta, hablas de inmigrantes ilegales, sin más especificaciones y cualquiera en esa situación que sepa que va a generar una deuda no se irá a menos que estén en riesgo de vida Es un problema de salud pública",0
