id,text,implicit_a2
s_444,"Inmigrantes ilegales, que sí, es injusto porque vienen de una guerra y todo eso.
Pero si tanto te preocupas por ellos porque no dejas twitter y acoges a unos cuantos en tu casa.
Ya que pueden entrar en el pais sin ninguna regulacion que hagan los mismo en tu casa",0
s_1523,Que se vuelva a su país y disfrute de sus tradiciones dejando en paz las nuestras. Sencillo.,1
s_491,"El Gobierno rechaza pagar la vacuna de la meningitis que cuesta 400 €

Sin embargo, damos sanidad Total a todos los inmigrantes irregulares e ilegales desde el primer minuto, sin necesidad siquiera de empadronamiento y con los medicamentos subvencionados
URL",0
s_3804,"He dicho crimen importado. Y si cuando alguien cimete un crimen y es extranjero podemos decir que es un crimen importado. Pero bueno si quieres llorar y copiar el mismo mensaje que te he mandado yo soy yo, haciendo alarde de la ausencia de creatividad y personalidad, ánimo",1
s_1302,"Ya,en un país democrático como el suyo,lo q se estila es vender a las niñas,violarlas,e inmolarse para q les reciban 7 vírgenes.

Si no le gusta ESPAÑA,q se vaya a su MIERDA DE PAIS CON SU MIERDA DE NO DEMOCRACIA Y CON SUS MIERDAS DE CONSTUMBRES SALVAJES.",0
s_1244,"Mejor acabemos con tu religión y creencias Mbayé. Entras ilegal, comercial ilegal, ofendes la casa en donde estas. Y quieres despojarme de mis creencias. Si las tuyas son tan buenas, qué haces aquí???",1
s_493,"Pues no, el parque lo paga el Ibi q es otro impuesto, y no creo q para pagar el tratamiento del Cáncer necesite ese dispendio, ¿y las subvenciones a sindicatos, patronal, a asociaciones absurdas, administraciones duplicadas, subvenciones al campo, sanidad a inmigrantes ilegales?",1
s_1164,"Este ilegal miembro del partido #comunista #Podemos, dando lecciones de #democracia a la nación de la vive. Lo que hay que ver",1
s_4272,"Desde Canarias están pidiendo auxilio. Hay que difundir esto

Circula en todas las redes sociales de la Península y aquí seguimos sin enterarnos.
*Canarias ya está ""ocupada"" por marroquíes y mauritanos.* En las islas orientales, Fuerteventura y Lanzarote, el número de ..
Sigue 👇",0
s_1387,"A mi lo q diga un puto delincuente me la trae al pairo ,es más ,encima es un ilegal ,así q a su puto pais",1
s_832,"Inmigrantes ilegales en su mayoría, con derecho a sanidad y ayudas, desarrollando actividades ilícitas, sin pagar impuestos ni cotizar. Tú, sin trabajar toda la vida, en la universidad o en la política, siendo solidario con los impuestos de los demás. Así claro que se puede...",0
s_3483,"Lo que ha hecho Pedro Sánchez es arruinar el futuro de nuestros hijos en su tierra..con la libertad de invasión que han firmado hasta nosotros mismos tendremos que salir a buscar un sitio dónde haya paz, libertad y tolerancia porque quién nos invade nos impondrá sus costumbres",0
s_4042,"5.24 INMIGRACION
🛑Última hora: Al menos cinco inmigrantes ilegales de origen senegalés han agredido en grupo a una familia española en el Puerto de Santa María (Cádiz)

¿El motivo?
La familia pidió públicamente a estos manteros que se pusieran las mascarillas.
(@user )",0
s_160,Hemos pasado de no poder pagar las pensiones a regalar la Sanidad universal a 800.000 inmigrantes ilegales...quien va a pagar la fiesta progre? #Aquarius,0
s_889,"El problema es que los inmigrantes ilegales están ahí. Es imposible que no haya ninguno.

Entonces o se le da un mínimo de sanidad (no digo que necesariamente una ""cobertura completa"") o al final sale mas caro, porque por no pagar 1 tratamiento esa persona contagia a 10.",0
s_358,"Otra matización, cuando el Gobierno de Sánchez se refiere a la modificación de ley de la Sanidad Universal recientemente aprobada está queriendo decir que un más de un millón inmigrantes ilegales tendrán también acceso a los servicios sanitarios sin pagar los impuestos.",0
s_3552,"Disculpa no está contra los inmigrantes legales,la inmigración ilegal en algún momento habrá que pararlo,aquí ni cabemos todos,ni hay trabajo para todos,ni el estado puede mantener sanidad para todos, por otro lado si quitasen las autonomias,se emplearía mejor el dinero.",0
s_1568,"Vuelve de donde viniste,seguro que allí no hay nada malo de lo que hay en un país democrático .",1
s_377,Manipuláis demasiado.vox a favor de inmigración legal la ilegal fuera!!!,1
s_709,"A quien paga impuestos, dado que la sanidad en parte se sostiene con impuestos entre ellos el IVA y que este se aplica a todo bien de consumo y que los inmigrantes ilegales hacen uso de ellos, tienen derecho a sanidad porque pagan impuestos.
Fascista.",0
s_165,"La izquierda necesita nuevos pobres que les voten y la derecha mano de obra barata pero no cuentes con que muchos de ellos vayan a trabajar, no hablemos ya de cotizar.",1
s_3543,"Que aprovechen que las urnas se les echan encima y la gente está harta de vagos invasores. Deberían trabajar estos para nostros y resulta que es al revés, nosotros en nuestra casa exclavizados por los políticuchos estos, para mantenerlos a ellos y a los otros.",0
s_455,"Sí. Tú sólo. Porque regularizar tu situación, como hacen los sudaméricanos, es: buscar trabajo y pagar tus impuestos. Vago!",0
s_126,"Yo estoy de acuerdo con la sanidad universal y con la inmigración libre entre zonas socioeconómicas similares (EU). Entre zonas asimétricas, poco a poco y con garantías de integración. Hay que invertir en esas zonas no traer mano de obra barata.",1
s_46,No estoy de acuerdo en esta medida populista pero es lo que esta sucediendo en Europa con la inmigración. Aquí en España tanto la derecha como la izquierda en este tema han seguido las directrices de Bruselas favorable a la inmigración descontrolada.,0
s_580,"¿Por qué tengo que pagar una sanidad pública que no uso? ¿Por qué tengo que pagar a lobbies feministas que no me representan? ¿Por  qué tengo que pagar el cine español que, en general, me espanta? ¿Por qué tengo que pagar subvenciones a inmigrantes ilegales?
¿POR QUÉ? ¿POR QUÉ? URL",0
s_4121,"5.80 INMIGRACION
Las consecuencias las sufrimos
*Los gc q defienden ntras fronteras
*los ciudadanos de a pie con el % de ellos q delinque
---
3 gc resultan heridos tras el asalto violento y masivo de más de 300 ilegales a la valla de Melilla.
(@user)
URL",0
s_4268,"no estan hablando de ello. Desde Canarias están pidiendo auxilio. Hay que difundir esto
Circula en todas las redes sociales de la Península y aquí seguimos sin enterarnos.
*Canarias ya está ""ocupada"" por marroquíes y mauritanos.* En las islas orientales, Fuerteventura",0
s_1224,Yo pido acabar con su escaño y que se vuelva a su país a celebrar sus tradiciones allí.,1
s_985,El que no debería estar en nuestro país es la escoria como tu,0
s_1611,Si no le gustan nuestras tradiciones que se vaya a su puto país,1
s_4047,"5.27 INMIGRACION
""Seguro q lo hace con plenas garantias para estas personas y para los vecinos q van a acogerlos.
No creo q los tenga rulando por la calle.""
------
Sánchez cede al chantaje de los inmigrantes ilegales amotinados en Melilla: trasladará a 80. URL",0
s_1227,"España,Occidente sus gentes y costumbres ofenden grandemente la sensibilidad del señor Mbaye,pues en Barajas está la solución: Un avión a Senegal y santas pascuas ! Luego una vez allá, que vaya a dónde un profesional de la psicología que lo ayude a superar sus traumas y odios.",1
s_3253,"La ignorancia del ""vienen a por nosotros"" !Como se nota que tienes algo que llevarte a la boca! Porque si tuvieras hambre sabrías lo que es la desesperación

Pero aquí nos tienes a los españoles que vinimos al Reino Unido y ahora con Brexit ""venimos a robarles el trabajo""
😡",1
s_301,Pues mira parte de eapaña esta hecha por hombros de inmigrantes ..,0
s_415,"Santiago Abascal en 'Espejo Público': ""Los andaluces no tienen que pagar la sanidad a los inmigrantes ilegales"" URL",0
s_4069,"8.48
----
Una madre y su hijo desahuciados por no poder pagar el alquiler.
Como no son delincuentes okupas dejan su hogar.
Por ellos no se manifiestan ni podemitas ni la PAH.
Para ellos no hay hoteles como para los inmigrantes en Canarias.

(@user)
URL",0
s_494,"El cuento de las escuelas, los hospitales y las carreteras ya no cuelan. Eso se hace con poco dinero. Hablemos de mantener a las 17 sanguijuelas, partidos políticos, ONG, sindicatos, inmigrantes ilegales, chiringuitos autonómicos, y vete tu a saber qué más!
Iros a pastar cardos!",0
s_820,"A los legales les exigen que paguen copagos hasta los 10 años de residencia ""legal"" en España. Es decir, que además de pagar sus impuestos la sanidad les cueste más. Son racistas y xenófobos. Lo de que la sanidad sea un derecho, ya lo hablamos en otro momento.",0
s_1476,Pretenden acabar con todas las tradiciones cristianas.,0
s_4109,"5.70 INMIGRACION.
""Dios Mio. ¡Cuanto Horror!, ¡Cuanta Impunidad! y cuanto olvido para las victimas.
-----------------
En busca y captura un menor marroquí acusado de violar a una niña de 12 años en Marbella URL vía @user",1
s_47,"No veo yo que se hable mucho de que a partir de ahora, todos los españoles vamos a pagar la sanidad a los inmigrantes ilegales. Sanidad pública universal para todos, fuera las concertinas de la valla de Ceuta y Melilla (que puso Zapatero) y ayudas y dinero para todos.",0
s_3652,"y digo yo, este con que legitimidad firma un acuerdo tan TRASCENDENTAL E IMPORTANTE que supone la entrada descontrolada de millones de inmigrantes mas a España REPRESENTANDO AL 20% DE LOS ESPAÑOLES y 84 diputados? ,",1
s_1465,En un país normal nos comerías los juegos por detrás y luego volverías a tu país de una patada en el culo.,1
s_3329,Si permanecemos en el pacto migratorio será nuestro final como país...,1
s_1433,"¿Y para qué vino a España?. ¿Acaso, Nuestra cultura nos ha dado desventajas?",1
s_3440,Y sois los primeros que los contratáis porque le pagáis una mierda y sabéis que no van a protestar por no darle derechos... hipócritas.,0
s_3417,"La inmigración controlada,es un deber,pero lo que quieren imponer es una invasión a nuestra cultura y nuestroa Derechos.

No a esa invasión!",1
s_587,"La mayoría de los impuestos son de interés y necesidad públicos: sanidad, violencia de género y atención básica para la inmigración ilegal, etc... Todos son derechos. La tauromaquia no lo es, y sólo interesa a más bien pocos y decrece con los años.",0
s_48,"El Gobierno dará sanidad gratis a todos los inmigrantes ilegales, “gracias a nuestros impuestos”.
Mientras, para pagar la extra de julio a nuestros pensionistas, ha pedido un préstamo al Tesoro.
#FronterasSeguras
#VOXAlCongreso
URL vía @user",0
s_1264,"Y contra más pateras lleguen con los años!más crecerán partidos como podemos y terminarán ganando como en Estados Unidos gracias al voto inmigrante,con leyes beneficiarias para inmigrantes los demás sobramos",0
s_1561,"El diputado de Podemas,Serigne Mbayé,puede meterse sus opiniones por donde le quepan y si no le gustan nuestras tradiciones ni fiestas ya puede volverse por donde a venido.Ande ya a su poblado a correr delante de los leones a ver si se lo comen!!!!🖕🖕🖕🖕🖕",0
s_4066,"5.42 INMIGRACION
Lo q ocurre en Canarias no es un proceso migratorio. Es una invasión orquestada por  Marruecos y avalada por nuestro Gobierno. Y las consecuencias las sufriremos los de siempre,los ciudadanos de a pie. Ni Sánchez&amp; Iglesias y cia    lo sufriran jamas.
(@user )",0
s_1314,Este es más tonto que negro,1
s_396,Con ésto quieres dar a entender que apoyas la inmigración ilegal sin contratos ni derechos...para que puedas hacerte ensaladas de aguacate a buen precio??? Al final les das la razón...es lo que tiene la estupidez y los mantras.,1
s_4075,"5.47 INMIGRACION
""Este se ha aprendido lo barato q es delinquir""
------
Rumano q vino a España a vivir de robar gracias a ntras leyes q permiten a un delincuente jactarse de robar 8mil€ en un día,ser detenido 14 veces y no estar en prisión.(@user)
URL",1
s_3852,"Si en 2016 se hubiese mantenido la misma tasa d agresor extranjero del 2003, las víctimas hubiesen sido 37 y no 44 URL",1
s_4088,"5.56 INMIGRACION
""Hasta hace bien poco,esto, era impensable en CLineal (Madrid).
¿Cuantas inmigrantes, de esta orientacion hay en España.?
¿Hecho aislado?
--------------
Multiculturalidad enriquecedora aplicada en Ciudad Lineal (Madrid).
(@user)

URL",1
s_618,si claro pero todos los inmigrantes ilegales que vienen no son seres de luz precisamente y que el dinero de los españoles vaya a esa gente que luego no respeta normas y a los demás en vez de a españoles que lo necesitan o a otras cosas como pensiones o educación...pues no lo veo.,0
s_797,"Lo siento pero hay que tirar, es una salvajada pero resulta que el gobierno ahora adquiere poderes especiales para someternos pero a los inmigrantes ilegales nada, pobre gente que se juegan la vida pero tronco ya está bien.",0
s_1179,"La guerra cultural está en su apogeo, y de momento vamos perdiendo, así que... atentos...🤔🤔🤔",1
s_4104,"5.66 INMIGRACION.
""Dos marroquies.
*Juicio
*Cumplimiento de la pena y
*Expulsion
No hay otra forma de atajar el delito sobrevenido.""
-----------------
Detenidos 2 jóvenes por cortar la cara y el cuello a un chico para robarle el móvil en Moncloa(Madrid).   URL",1
s_1067,"¿ este gilipollas negro de qué país democrático viene ?
no sé que hace en Españislam
joder
que se vuelva a su paraíso de país
un parasito menos",0
s_4090,"5.58 INMIGRACION
""Ahora en Alcorcon(Madrid).
¿Legales? ¿Ilegales?.""
-----------------
Pelea multitudinaria con machetes, piedras y cuchillos en Madrid. No, no es Galapagar. Ocurre en un barrio humilde de una ciudad de sur de Madrid: Alcorcón.(@user) URL",0
s_1631,Quiere influir en nuestra cultura. Justificar su papel político. Hablan lenguaje político y quieren q tu también. Hablan en politiques. Quieren normalizar discursos hasta influir en nuestra manera de pensar y vivir. La grandeza de la democracia a veces es patetica,1
s_1722,"Para aquellos que dicen que se trata de inocentes criaturitas, que están faltos de amor y que son unos pobres angelitos incomprendidos.",1
s_355,"Las listas de espera de la sanidad pública cada vez más largas y el gobierno okupa dando acceso a la sanidad a los ilegales. De gratis nada, lo pagan los españoles (e inmigrantes) que trabajan. La izquierda se va a cargar hasta una de las cosas que mejor funcionan en España.",0
s_3285,"Una cosa es lo que tú crees y otra los hechos. Tan sólo investiga un poquito lo que pasa en Suecia, ""la capital de las violaciones"" desde que se empezaron a aceptar inmigrantes ilegales.

Y yo no condeno a inocentes, condeno a ILEGALES y a criminales. +",0
s_1509,"Según el defraudador de impuestos podemita y vividor de todos los españoles ,a un negro no le cabe una corona en la cabeza, tiene que ser paje o mozo de almacén. En PODEMOS todos tienen el mismo cerebro que la mosca del vinagre.",1
s_4159,"El 69% de las agresiones sexuales cometidas en manada son realizadas por inmigrantes.
 Datos del Ministerio del Interior.
URL URL",0
s_946,Si no le gusta nuestras tradiciones tiene una solución muy sencilla. A tomar por culo,1
s_960,El que no tiene cabida es este delincuente.  Ya tardamos en devolverlo a su democrático país de origen.,1
s_663,Más nos cuesta los evasores fiscales que es de dónde sale el dinero para la educación sanidad infraestructuras etc pero claro eso es más difícil echarle la culpa a cuatro negros es más facil eso se lo tragan los tontos más fácilmente .,1
s_848,"Fanfarronería de alguien que tiene la nevera llena,es ilegal,si,tambien lo es grabar a alguien sin su consentimiento y menos publicarlo a una red social cosa que haces tu.
Pd tuu no eres nadie para decirle nada,mamarracho,y ese inmigrante ilegal que critica,tu y vox,luego son ...",0
s_1013,Que lo echen a su país YA,1
s_3350,"Nadie puede convertir el derecho a una vida digna en un derecho humano, porque ya lo es. Negarlo y atizar el fuego del miedo al inmigrante es la estrategia habitual del que pretende justificar el totalitarismo. Desde Hobbes no habeis inventado nada nuevo.",1
s_1126,"Aquel inmigrante que no se adapte o no respete nuestra lengua, nuestra cultura y nuestras costumbres debería ser expulsado además de revocarle indefinidamente la nacionalidad Española.
Se rien de Este País porque permitimos que nos vistan de Payas@",0
s_1386,Hola @user tú cabes aquí gracias a que este país es una democracia. No vengas a destruir nuestras tradiciones y muestra respeto,1
s_4265,"Se entiende como 'toma pacífica' la llegada diaria a las islas de numerosas barcazas con una media de 400-600 musulmanes.
En el sur de Tenerife la situación de miles de marroquíes deambulando y malviviendo por las calles en algunos pueblos costeros, es cada día más preocupante.",1
s_4127,Se saben impunes en españa.,0
s_1155,"Pues coge las maletas y vuelve a África, ese continente lleno de ""países democráticos"".",1
s_364,"El patriotismo consiste en cotizar aquí todo lo que queráis para pagar los ere de Andalucia, la sanidad y educación gratuita a todos los inmigrantes ilegales, y demás ocurrencias podemitas!!",0
s_598,"“Hay que terminar con la sanidad universal a los inmigrantes”. Es decir, hay que dejar que los seres humanos que no han tenido el increíble acierto, el asombroso mérito de ser expulsados de un coño en territorio español se mueran en la calle. Estás enfermo @user",1
s_42,"Manda cojones, por pertenecer al ejercito, tienes el ISFAS, si se te ocurre aparecer por la seguridad social, primero por la visita te mandan una factura que mete miedo y luego te amenazan por si no consigues que se la paguen, pero si vienes de fuera no hay problema",0
s_3773,"A la hora de elaborar estrategias. Las violaciones ""solas y borrachas"" las cometen en un 48% varones de nacionalidad extranjera, y las ""en manada"", menos frecuentes, en un 69%.

Un saludo.",1
s_236,"Desde mi punto de vista, el gobierno lo que debería, es hacer participe a toda Europa de este problema que tenemos en España con respecto a la inmigración.

Gracias Susana por acordarte siempre de la #EquiparacionYa, desde @user no nos rendimos

@user
@user",0
s_1112,"Anda payasos 🤡,  vete a tu país a recoger mierda 💩.
Porque éso es lo que hacías en tu país hasta que te acogieron los de POTEMOS.
LOS REYES MAGOS, NO SE TOCAN!!!!",1
s_1324,Que se vaya a su PUTO PAÍS este HIJO DE LA GRAN PUTA!!,1
s_28,"El problema no es q puedan ir al médico,...el problema es q no hay control de entrada ni de residencia. Podrán saturar nuestro sistema sanitario siempre q en sus países no les hagan caso, cosa de lo más habitual",0
s_758,No le digas que monte una ONG que nos sale mucho más caro. Mejor que no paguen los ilegales.,0
s_3832,"Vaya por Dios, otro ""𝐄𝐗𝐓𝐑𝐀𝐍𝐉𝐄𝐑𝐎""... URL",1
s_448,"Elnque vive en el mundo de yupi eres tu, que quieres que vengan todos a españa ilegalmente, no creo que tengas mucha idea de como se puede entrar en un pais legalmente pero, pista: en patera no",1
s_3602,"URL

Eso es lo que ha firmado y todo el mundo callado...la mordaza progre!!!",1
s_3868,"Crecen un 9 % las denuncias de violencia machista en los juzgados canarios
En el total, 2.239 mujeres aparecen como víctimas de violencia de género. De ellas, 1.846 tenían nacionalidad española y 483 son extranjeras
URL
#RTVCNoticias",1
s_1275,"Señor indocumentado, váyase a la pvta mierda y a poner una manta en Dakar. Déjenos en paz jodido acomplejado",1
s_886,"Su articulo evidentemente es mas amplio que lo que yo comento. Por supuesto no solo se estigmatiza por la enfermedad a los inmigrantes ilegales.

 Yo lo he centrado bastante mas, pero creo que el comentario sigue estando relacionado",0
s_1495,Otro parásito.,1
s_320,"Los ES obligados por Ley a pagar la Sanidad de los inmigrantes ilegales. Irregulares : la norma excluye la obligatoriedad de acreditar el periodo mínimo de empadronamiento de 90 días, que preveía la Ley de Extranjería para obtener la residencia temporal.

URL",0
s_682,"A los inmigrantes ilegales y a aquellos ciudadanos europeos que vengan aquí a aprovecharse de la sanidad gratuita que deberían de pagar sus países, esto no es la gallina de los huevos de oro.",0
s_1424,Lo no tiene cabida en un país democrático es la venta ilegal sin pagar impuestos ni cotizar.,1
s_1470,"Eres tonto y me pones negro con esas afirmaciones. Quien te paga a ti el nivel de vida que llevas en vez de estar cuidando cabras??? Que parece ser es a lo que te tienes que dedicar, MAMON",1
s_1161,En un país democrático no tienen cabida ños manteros que perjudican a los comerciantes y la economía.,0
s_283,"Los españoles, estarán obligados por Ley a pagar la Sanidad de los inmigrantes ilegales URL vía @user",0
s_532,"Sin estar muy de acuerdo, prefiero pagar al autónomo de bien, de esos que quedan pocos, antes que los centros para menas, sanidad no urgente a inmigrantes ilegales o las cárceles 5* a los presos que no dan palo al agua. URL",0
s_336,"Los inmigrantes ilegales pagan el 40% del precio de medicamentos, los jubilados españoles en otra comunidad sin acuerdo el 100%. Panda de inútiles los dirigentes nacionales y autonómicos de sanidad",0
s_1673,"Que se vaya a su país, harta de este mantenido",1
s_761,Vox propone salvar a los inmigrantes que tienen dinero y a los que no que se mueran,1
s_717,"Hola! No es tan fácil: el inmigrante ilegal no tiene papeles y no te dice de que país es. Y si te lo dijera, su país, sin papeles, se niega a reconocerle como nacional y por tanto a recibirlo. Le dejas morir de coronavirus sin atenderlo? Súper fácil",0
s_635,"➡️➡️➡️INMIGRANTES ILEGALES⬅️⬅️⬅️, necesito subrayarlo?",0
s_407,"Supongo que la subida del diesel  al  y otros impuestos no será suficiente para pagar la alimentación educación sanidad etcétera de todos estos inmigrantes ilegales. Cada vez pagamos más y obtenemos menos servicios y de peor calidad

URL",0
s_3770,"Ejemplo, dale un machete a casa español, luego dáselo a inmigrantes ilegales, ya verás qué pasa, los ilegales atracarán a la gente para quitarles hasta la ropa por gusto y a las farmacias les tocará defenderse.",0
s_909,Este africano pretende dictar las normas de vida de los Españoles. Vaya a la mierd....!,1
s_1322,"Pues ya sabe lo que tiene que hacer, volverse a su país que seguramente será mucho menos rassissta y más democrático, es que ya manda narices que un delincuente extranjero que vive de nuestros impuestos venga a intentar darnos lecciones.",1
s_1669,A su país a pelearse con los chamanes!,1
s_1097,"Todos los cojones que no tenía para echarle aL dictador de turno en su país va a venir a echarlos aquí, vete a tu puto país a gritarle a esos, COBARDE!",1
s_1416,"Si tan mal se encuentra aquí,  por que no se marcha a otro sitio? Igual sería más feliz",1
s_914,Que se vaya a su país si no le gusta nuestra cultura,1
s_3317,Occidente está en peligro y los progues o no se dan cuenta o no les importa,1
s_1688,"Acaba de fallecer el joven canario agredido por un inmigrante ilegal en la plaza del hierro de MASPALOMAS
Descanse en paz.
A ESTO QUE DICE EL GOBIERNO SOCIAL COMUNISTA.
¿ESTO ES LO QUE NOS HA TRAÍDO?
NI CANARIAS NI ESPAÑA NOS MERECEMOS ESTO.",0
s_1565,"El que no esté contento con las tradiciones nuestras,que coja el camino de regreso y reivendique en su país,que nadie le obligó a venir aquí",1
s_686,"Mientras se congelan las pensiones... Alucinante que los españoles tengamos que pagar con nuestros impuestos la compra de tabaco para los inmigrantes del CETI de Ceuta 😡😡😡, ¿alguien sabe a qué se refiere ""productos afines""?, ¿les estamos pagando otro tipo de vicios? URL",1
s_877,El día que descubras la diferencia entre inmigrante ILEGAL e Inmigrante LEGAL te daremos un cacahuete.,0
s_1700,"Los alumnos no están en el recreo.
Ejemplo de un centro ¿educativo? de la región catalana para los emigrantes menores de edad, que entran ilegalmente en España.
#Y_así. URL",0
s_1281,Y el Ramadán y otras celebraciones si son democráticas? Dejad en paz a la gente y que celebre lo que quieran.,1
s_1242,"Es tan sencillo como, el llega a un país y debe de adaptarse a lo que se encuentra. España es un país con sus tradiciones y deben ser respetadas. En consecuencia ¿Quiere que nosotros respetamos las suyas? Predica con el ejemplo. Respeto de un solo sentido, no.",1
s_3921,"Qué maravilla es vox. Qué poco acostumbrados estabáis a escuchar estas cosas. Sí, el 69% de las violaciones en manada son cometidas por inmigrantes",0
s_3742,"dais más importancia a la nacionalidad de quien lo hace que al asunto en sí, que tristes sois colega",1
s_3687,Con lo cual tenemos que solo el 15% de los habitantes de Navarra comete el 27% de los delitos. A lo que habría que añadir que hay mucho migrante que tiene nacionalidad española. Por tanto no va desencaminado el alcalde,1
s_1686,"🔸El joven canario agredido por un inmigrante ilegal en la Plaza Del Hierro de San Fernando de Maspalomas ha muerto esta tarde en el Hospital Insular.
Vaya mierda de GOBIERNO tenemos!!!!

#PlazaDelHierro #GranCanaria",0
s_1031,Menudo Gilipollas¡¡¡... no tenia donde caerse muerto y esta en la Asamblea de Madrid cobrando un pastizal¡¡¡¡,0
s_926,Prefiero acabar con el topmanta por ser competencia desleal y delictiva! Y a quien la práctica de vuelta a su país y eso te incluye a ti,1
s_309,"Si pero no se les ha puesto en bandeja, ni se les a invitado a venir diciendoles q tendran sanidad gratis y una paga??? Pero q cojones me cuenta??? El dinero no es suyo, es de todos los españoles y aqui hay muchos q necesitarian ayuda y no digo q se no se ayude a nadie ojo! Pero.",1
s_4266,"Canarias pidiendo auxilio, Canarias ya está ocupada por marroquíes y mauritanos, ya son más que la población, la vida es imposible, es una toma pacífica del territorio, empezando a pedir derechos, la población empezando a tener miedo ++++
El gobierno español vende E a Marruecos",0
s_1294,¿Y no sería mejor que esa rata se fuera a su pais?,1
s_3933,"No hijo, que no te enteras. El 69% de las violaciones en manada, no el total. Ese PDF dice que la mayoría de las violaciones en manada son cometidas por extranjeros. Mezclas churras con merinas.",0
s_362,"Alguien tiene que pagar su ""jet"" privado.
Sus viajes.
Los subsidios a inmigrantes ilegales.
La Sanidad de ""barra libre""...
Etc..... URL",0
s_4257,"viene turismo y no se puede ya vivir. Una barbaridad . Han robado en una iglesia. Tienen dinero móviles y encima están viviendo en hoteles.

Los canarios  piden auxilio porque los demás medios de comunicación no estan hablando de ello.

Desde Canarias están pidiendo auxilio. Hay",0
s_4256,"Lanzarote, el número de marroquíes ya es mayor que el de la  población autóctona. Es una estrategia marroquí que empieza a darle resultados: la toma 'pacífica'  de territorios  mediante su ocupación por las bravas. Igual que en el siglo VIII. Se entiende como 'toma",1
s_1203,"Yo te doy otra opción. Si no te gustan nuestras tradiciones,  te piras a tu país.",1
s_4115,"5.75 INMIGRACION
""Estos actos intimidatorios contra la poblacion son exponencialmente perversos por q afectan a sus capas mas vulnerables.""
-----------------
Tremendo placaje de un policía en Ceuta para detener a un inmigrante q amenazaba con un machete.
URL",1
s_5,"Entonces le vamos a pagar la sanidad a los inmigrantes legales e ilegales. No sólo colapsan urgencias, si no que los inmigrantes de clase alta vienen a operarse gratis. Venga gracias por joder el país un poco más @user URL",0
s_272,"Es desesperante, gente que no trabaja y sanidad gratis, pisos, colegios gratis, dentista gratiss y una paga que hay españoles que han cotizado y no tienen paga. Esto clama al cielo. Y encima se sacan una prohibición de no dar agua al Levante, esto que es??....",0
s_1277,"Serigne, te puedes ir de una patada en culo a la mierda y a tu pais de mayoria musulmana y asi no tendra que ver como seguira celebrando la festividad de los Reyes Mago, mantero de porqueria.",1
s_837,"Exacto

El que se posiciona en tuitter servil con los ricos de las  mafias exploradores de los inmigrantes ilegales y se ensaña con los pobres autónomos propietarios de tiendas legales que se arruinan pagando impuestos, tasas, alquileres, IAE, seguros y sufren competencia desleal",0
s_3310,Elecciones ya para retomar el control de nuestro  país  y de nuestras fronteras!,1
s_1538,Es un país democrático no te hubieran regalado la nacionalidad…,1
s_3722,"El PSOE, un partido de izquierdas.
🤣🤣
Aquí las CIES a pleno rendimiento, los menores migrantes tutelados por el Estado en el punto de mira social aún siendo niños, devoluciones en caliente todos los días.. y encima vosotros esparciendo racismo y xenofobia.
Que cuajo!",0
s_315,Debería dar las becas a los inmigrantes ilegales que son los más desfavorecidos y así vendrán más y podremos acogerlos y mejorar sus vidas,0
s_1038,"El que no tiene cabida en España es éste pedazo de cbron que entró ilegal y jode al comerciante honesto
Patada en el cvlo y devuelta a su País",0
s_1030,"Alguien acomodado en un país que no es el suyo, ennqle que se le ha dado de todo, hablando de racismo.
El chiste se cuenta solo.",1
s_3599,"A ver. Los inmigrantes van a venir igual, el tratado garantiza que vengan legales y con derechos pero claro, es que lo que quereis es que vengan ilegales para cuando los contrateis hacerlo en negro. Siempre defraudando al estado los señoritos.Ser tb patriotas para pagar impuestos",0
s_1553,"Tampoco deberían tener cabida los que venden productos falsificados, sin garantía, sin factura, sin I.V.A., ocupando un espacio público sin autorización ni pago de tasas por su uso, etc...",1
s_1150,puedes irte a tu país si no te gustan las tradiciones cristianas.... se trata de racismo solo en tu cabeza y en la de tus jefes que te piden decir chorradas para crear cortinas de humo.,1
s_1070,Joder con el conguito !!😡😡😡,0
s_1019,"En un país democrático y normal, este tipo de personas estarían en la cola del paro por no tener ningún tipo de cualificación profesional",1
s_4230,Voten por un gobierno que los recojan a todos y devuelta a sus paises de origen. Y guardia costera para evitar que sigan entrando ilegalmente.,1
s_4000,"2.3 EFICACIA
""Montan un asentamiento de inmigrantes ilegales en Albacete y lo gestionan como ellos saben"".
-----------------
Comunicado de un restaurante de Albacete sobre la protesta de los inmigrantes del asentamiento ilegal de Albacete.(@user)

 URL",0
s_1065,Si no te gusta León ahí tienes la estación,1
s_4021,"5.9 INMIGRACION
Ultimas 48 horas:

Más de
*20 pateras llegan a Almería.
*2 llegan a Alicante.
*3 a Canarias.
*4 a Baleares.
*2 Algeciras.
- 1 moto de agua a Granada (3 magrebíes).
- A sumar las no interceptadas.

⚠️ Más de 250 invasores, más de 20 contagiados.(2/8 ruben pulido)",0
s_1310,Otro tonto más pues sino legusta los Reyes magos  ya sabes coges carretera y manta y te vas de donde has venido,1
s_80,Anti inmigración ilegal. No me parece mal que quieran proteger los intereses de los ciudadanos ni tampoco xenófobo.,0
s_764,"Me temo que también es su gobierno, ¿o se quiere independizar? ¿O es mozambiqueño? Desde luego esta trabajando mejor o peor por los ciudadanos no preocupándose ahora de los inmigrantes ilegales",0
