id,text,implicit_a2
d_474_01,Son sus costumbres y hay que respetarlas...,1
d_762_02,que estos son ilegales pero no tontos.,1
d_1885_01,"Saben ya que pisando suelo español, este gobierno no puede o no quiere aplicar la ley de extranjería y, por tanto, ni son devueltos, ni son expulsados y, por consiguiente, se quedan en nuestro país.",1
d_1426_04,"Que, alguien se anima a hacer talleres de igualdad para musulmanes en España?",1
d_1865_02,Es eperfecto para las manadas de moros,1
d_2489_01,Entrarían yihadistas como si nada.,0
d_2189_02,"Pero existe un hecho objetivo: una persona cruza a nado 500 metros y llega a la orilla exhausta, quizá hambrienta, y arrastrando el dolor de una vida miserable.",0
d_2148_01,"Ciclo Superior de Integración Social  o sea, vivir de la subvención a partir de recibir a ilegales.",0
d_1980_07,"Mientras siga existiendo una desigualdad tan brutal en el mundo, seguirá habiendo miles de personas que estarán dispuestas a jugarse la vida para llegar a un país donde no se viva tan mal como en el suyo.",1
d_1866_02,"nos toman el pelo como quieren,  carecemos de Gobierno, de justicia ...",1
d_1132_01,Y no quiere que los devuelvan a sus países.,1
d_2364_01,"y desde que eso ocurre, están subiendo algunos delitos,...muy delicados.",1
d_1732_01,Invasion de marroquies!!,0
d_1865_01,"España es para los moros un pais mejor que su paraiso donde solo hay 20 virgenes y en españa hay muchas mas, y el resultado legal va a ser una paga y la nacionalidad y puede que mas subvenciones.",1
d_664_01,"Es que no seran solamente 400.000 votos, ya que todos esos ""legalizados"" recurriran a sus ""derechos"" de Agrupacion Familiar y ...",1
d_895_01,Nos están comprando y esclavizando.,1
d_1829_01,"este delito en USA sería castigado entre 20 años y perpetua, en españa les darán casa y pensión",1
d_1139_01,"La verdad es que no me explico que una persona a la que han podido extrangular y perder la vida por un telefono movil todavia se apiade tanto de quien por poco le ha podido provocar la muerte, dice que los pobrecitos ""están metidos en un centro como cabras"" sera ese el problema verdad, pues que curioso que viviran tan mal que lo que es voluntariamente ninguno quiere volver a su país, creo que no nos equivocamos si ademas con las ayudas que reciben y la impunidad con la que delinquen libremente, inviten a mas amigos a venir a España, el dueño del centro encantado por que ya tiene una cama mas llena con la que seguir cobrando el sueldo.",1
d_1384_02,"Lo dicho, expulsión inmediata.",0
d_2032_01,"Estos inmigrantes.. seguro que además vienen con desnutriciones, anemias, piojos, infecciones varias y vaya usted a saber con qué extrañas enfermedades.",0
d_1767_06,"Pero claro, es que yo soy español y ya se sabe.",0
d_1928_01,Fuera ya con todos coño!,0
d_423_01,Fíjate hasta que punto compiten entre ellos para ver quien pagará las pensiones cuando pisen suelo español.,1
d_1497_02,Es sólo un ejemplo para clarificar de como algunas OnGetas viven del tráfico de personas.,0
d_1964_04,Hace más de un siglo sufrían la misma clase de discursos y situaciones de exclusión los italianos y los irlandeses en los EE.UU.,0
d_369_01,"Es que hombreeeee.... Robar y violar si, pero cortar cabezas no hombreeeee.",0
d_337_01,"Las subnormales estas trabajadoras sociales(la mayoría son tías) no se dan cuenta que lo que llega muchas veces son putos desequilibrados mentales procedentes de una cultura violenta, han visto y hecho cosas que ni los narcos de sinaloa.",0
d_988_03,"Y tambien vivo por la zona,y estoy de esta gentuza,al igual que el resto,hasta la coronilla.",0
d_2060_06,"El colmo de los disparates fue poner un hospital en la línea fronteriza con Marruecos donde llegan la mujeres parturientas marroquíes para dar luz, obviamente la madre y el nacido/a se quedan en la ciudad.",1
d_1189_09,Que se vuelvan a su pais del que nunca debieron haber salido.,1
d_2334_01,El gobierno de izquierda lleva tiempo haciendo promoción de la inmigración ilegal:,0
d_1149_04,"Los españoles tambien hemos emigrado a Alemania en los 60, pero allí se iba a trabajar y a respetar las leyes del pais.",1
d_2478_02,"Pais de pandereta, expulsiones ya!!",0
d_1201_03,No se adaptan aquí.,1
d_1144_01,"Valla, a juzgar por la misericordia de la victima lo mismo la pobre mujer piensa que la solucion pasaba por comprarles un piso y darles un trabajo como el suyo, seguramente...",1
d_2397_01,"No les pasará absolutamente nada, como mucho una multita y a correr.",1
d_2470_01,El problema es que en nuestras prisiones se vive mejor que en Marruecos.,1
d_2532_02,Ellos no han cotizado ni un euro.,1
d_35_02,Primero que se civilicen y luego ya veremos.,1
d_832_03,"¡venga! paguitas, subsidios, atención médica, etc. a toda esa chusma y los españoles pagando esta fiesta.",1
d_2424_02,"Según su libro la ""tierra de islam"" debe serlo para la eternidad, recuperarla es un deber sagrado.",1
d_2450_02,a que esperar ya les deberian de haberlos mandado aunque fuera en patera.,0
d_151_02,"Y luego vienen con el rollo de la islamofobia, no es el Islam, son los marroquíes.",1
d_2520_01,"delincuentes Marroquíes y, otra pequeña parte, a los bolsillos de los políticos de izquierdas.",0
d_2039_14,Hay más de 50 consejos musulmanes de sharia.,0
d_448_02,"Pero cabezas sólo tenemos una y aquí hay muchos jóvenes que la están perdiendo, que llegan al norte (de Marruecos) con un impacto migratorio en sus mentes que les hace mucho daño y perturba sus sueños», explicaba a Crónica un camerunés rastafari.",1
d_2115_02,"La inmigración ilegal por supuesto que es un problema, pero no puedo creer que haya tanta gente desalmada y sin empatía ninguna.",0
d_741_02,Todo a cuenta de los tontos que se levantan a las seis a levantar la persiana cada día más oxidada y llena de grietas.,0
d_1153_02,"Si son menores la institución que los custodia debe responder por ello y creo que todo acto criminal debe ser juzgado y castigado y si los que lo cometen no son nacionales deben ser extraditados a su país, sea el que sea.",1
d_1587_01,Vamos a ver como piensa desde que la violen tres o cuatro.,0
d_614_03,"En cuanto a las otras ilegalidades, la policia ya se intenta ocupar de ellas y no dan abasto.",0
d_2273_01,"Cárcel y devolución inmediata, somos el hazme reír de la UE",0
d_1491_01,"esta chica, la cruz roja, el desgobierno expañol y todas las instituciones podían poner el mismo ardor en denunciar que el culpable primero de todo esto es el sátrapa rey marroquí y el segundo culpable la zurda apestosa expañola por llevar años incitando a que se jueguen la vida por un paraíso que no existe",0
d_588_01,Detrás de los absurdos argumentos que expone este personaje sólo cabe deducir que quiere incrementar la nómina de parados subvencionados para conseguir votos y hundir finalmente España.,0
d_1549_01,"Si el negrito trae el virus, la rubia puede liarla parda,...o morada,....",1
d_1968_02,Se lleva años pidiendo que se solucione esa situación porque es un foco de peleas y de robos en las proximidades.,1
d_1842_02,Mientras la gente de la Palma las está pasando canutas ahí tenemos al conglomerado inmgracionista metiendo ilegales cada vez con más profusión en Canarias.,1
d_1453_02,Porque al paso que vamos echaremos de menis cuando solo nos robaban la cartera....,1
d_534_04,"Esto va a ser la repetición de los 37 años de P$oe en Andalucía, paguita eterna y voto cautivo agradecido.",0
d_527_01,"Con 7 millones de parados, parece que lo ideal es que se vayan de España, tu también Echenique te podrías largar, buenos para España sin duda",0
d_1798_05,A la vista está que ha nacido un nuevo procedimiento ilegal. La inmigración VIP.,0
d_1698_03,Denuncias a cientos en Policía Nacional.,0
d_2279_01,"Y los que entran en patera , no son irregualres?",1
d_1911_03,Solo falta que secuestren aviones para venir Y se les permita,1
d_2199_02,"Yo soy partidario de que los devuelvan, más que nada, porque no cabemos todos, pero eso no me impide ver qué realmente se juegan la vida por un futuro mejor.",0
d_281_01,Cuando salga le darán paguita y aquí no a pasado nada,1
d_1289_04,"Claro, cuando se dice, lo son, y cuando no se dice es porque ""quieren ocultarlo"", conclusión: todos los delincuentes son extranjeros",1
d_1010_01,"Yo pregunto, ¿que aportan esta gente en este país?",0
d_1045_03,"Mientras tanto otro barrio atemorizado por la inmigración ilegal, violenta y con delincuencia asociada.",0
d_2491_01,Pues igual entre han entrado que se vayan.,1
d_2380_03,Si quisieran podrían provocar un atentado porque algunos llegan de madrugada,0
d_79_03,No hay Islam radical o moderado.,0
d_1712_01,"Ante lo que ha sido una invasión organizada por Marruecos, atentando contra la soberanía de España, o por lo menos es esto lo considerado por muchos, ver esta imagen de estar recibiéndolos con los brazos abiertos, como huidos de una guerra o similar, que acaban de salvar su vida, es lógicamente motivo crítica.",1
d_1466_02,"Ya digo, a cambio de dinero, como vulgares mercenarios, nos odian y quieren sustituir, de lo contrario su negocio basado en tráfico de personas fracasaría, mientras sus compatriotas engrosan las colas del paro y del hambre, y no digamos el llenado de hospitales por la pandemia.",0
d_2392_03,"El pp no es solución, hará lo mismo que el psoe, ¿quienes fueron los que abrieron la espita de la invasión?",0
d_2184_02,"Esta señorita bien se podria llevar a su casa a unos cuantos de estos menas,seguro que la acabarian de echar de su domicilio y saldria a cuatro patas",0
d_2222_04,"Manadas de menores deambulan al no ser devueltos (¿porqué?), las mismas manadas que luego cometeran delitos que la prensa ocultará.",0
d_1202_01,"Lo mejor para esos chicos es que estén con sus padres o que los cuide sus gobiernos, nosotros ya tenemos bastante con los nuestros.",0
d_2028_01,Actualmente España es la nueva Grecia en lo que a materia migratoria se refiere.,1
d_305_01,Acto seguido fue a la Caixa a ingresar un par de pensiones,1
d_1086_01,"«Hay jóvenes que están con el pegamento todo el día y necesitan tratamiento», prosigue la convaleciente, aterrada por el grado de agresividad sufrido.",1
d_661_01,"Claro, ahora que caigo, se suceder esto, todos los crímenes pasarían a estar protagonizados por ""de nacionalidad española""... Qué listos",1
d_1868_03,"Expulsión de todos los inmigrantes indocumentados,  en frío ó en caliente   !!!!!!!!",1
d_1117_01,"És que tenemos que estar pendientes de donde están estos terroristas ,?",1
d_1025_01,"¿Por qué los españoles votamos a partidos que, lejos de tener la intención de atajar por lo sano y con contundencia toda la delincuencia que han traído los extranjeros, pues éste sólo es el enésimo caso más, lo que hacen es mirar para otro lado ante lo que ocurre en nuestras calles, e incluso defender a estos extranjeros y acusar de racistas a los españoles que protestamos?",0
d_223_01,"No te olvides que son sus costumbres, que a ellos no se les olvida.",1
d_1416_01,"Está viniendo lo mejor de cada casa para mejorar el país, sin duda alguna.",1
d_231_01,Vienen los mejores,1
d_2532_01,"Al final, todos los que entran ilegales (la gran mayoría de los inmigrantes), se les deja quedarse, se les da paga, tienen derecho a todo por lo que tú has tenido que cotizar toda la vida.",1
d_1085_01,"Esto solo se arregla votando , al partido que diga que seran expulsados",1
d_1198_01,¿Dicen que no es racismo y no quiere que se vayan a su país?,1
d_950_01,Te recuerdo que tenemos cerca de 1 millón de ilegales en España.,0
d_2038_02,"Esa gente viene sin ningún control, tampoco sanitario.",1
d_2295_01,¿No han dotado a Salvamento Marítimo de taxis para ir a rescatar a estos?,1
d_1312_01,No hemos recibido una importación de psicópatas sino de delincuentes profesionales que usan las leyes de protección al menor para delinquir y poder seguir delinquiendo.,0
d_2453_01,"Avión requisado, para sufragar gastos y devolución de estos indocumentados tras pasar una temporada entre rejas por acción terrorista.",0
d_1396_01,"Hace un año y pico salió por aquí de cómo en un barrio de Murcia cuando los gitanos estaban dando por el culo a la 1 de la mañana con las palmas la policía local les decía ""que cerrasen las ventanas"" o ""durmieran con tapones"".",1
d_1271_02,son conocidos los miles de españoles que acechan en parques para violar quinceañeras y dar palizas a los familiares que van a defenderlas... oh wait...,1
d_1721_06,"Aquí no, porque en España los delincuentes, los ilegales y la chusma tienen más derechos que los propios españoles.",1
d_2334_05,3 Se le da papeles a lo jóvenes inmigrantes ilegales teniendo los índices más alto de paro juvenil,1
d_338_03,"Ahora paga y piso, y palante..",1
d_157_07,"O islam o democracia, no existe eso de musulmanes demácratas, es solo un paso intermedio.",0
d_1970_02,"De entrada, llegan aquí huyendo de ciertos países.",0
d_436_01,Vienen a pagar las pensiones,1
d_1030_05,No tengáis la menor duda de que en Batán como en muchos otros sitios la situación va a ir a peor porque el encargado de arreglarla se pone del lado del delincuente y se esfuerza en hacernos creer que somos nosotros los culpables insinuando que somos racistas.,0
d_1193_02,Con el gasto social que supone mantenerlos se podrían subir las pensiones mas bajas de nuestro país.,1
d_32_02,"Me equivoqué, hay que endurecer y mucho la vigilancia de estos movimients que rápidamente pueden desencadenar en violencia.",0
d_2303_01,"Objetivo cumplido, todo un clásico, y los ciudadanos tan felices mientras Europa y sus valores acaban siendo historia antigua.",0
d_840_02,Es que no tienen sus paises?,0
d_191_05,"El colmo, ya se ven hasta en lo publico y creen es su derecho, en el caso de la mujer además su uso las degrada --y son las que mas las usan--, denota fanatismo y poder dogmático de unas creencias irracionales, y mas por los hombres que imponen esa ""moda"" --ellos no la usan tanto--, o ritos y costumbres ancladas en el tiempo, y sin evolución.",0
d_1106_03,son delincuentes,1
d_1083_01,"Con un buen palo, los conozco muy bien y sé que son cobardes.",1
d_1585_01,Vomitiva la versión progre de la invasión mora.,1
d_173_01,"No queremos imanes salafistas a sueldo de Arabia Saudi, que solo sirven para lanzar a la gente al terror.",0
d_1943_01,"No solo llegan en Open Arms, ya vienen en vuelos chárter en primera.",1
d_2175_01,A lo tonto al final esta gente nos invaden.,0
d_611_03,"Pero es que entre todos son cerca de 2 millones a los que quieren ""regularizar"" 2 millones más de votos, porque sin ellos se van al guano",1
d_2215_01,La Cruz Roja... La misma que consiente estos ataques a nuestro país.,0
d_194_02,Seria ha certertado hacer que su lavor no fuese respetada fuera de sus dominios la idea de que la reconquista es el fin principal de todas sus aspiraciones.,0
d_1810_02,Que se queden violando al sur del estrecho.,0
d_643_02,porque si trabajan están quitando trabajo al 20% de trabajadores que están ahora en el paro.,1
d_2466_05,Animo a todos los parias del mundo a que lo pongan en práctica: bienvenidos a Chollolandia (más conocida como España).,0
d_1670_02,Las ONGs en Twitter propagando...pobres migrantes...pobres niños...,1
d_2207_04,"Dicho de una forma más taxativa, no soy a favor de la inmigración ilegal o clandestina.",0
d_2508_05,...pues nada seguir votando a partidos q no ponen mano dura q esto va ser un sin parar de estrada ilegal y de tener q atenderlos con comida y casa y si no se vuelven okupas y ya está,1
d_1346_02,Claro q es grave y en mi comentario lo he indicado y por eso perdió el gobierno pero creo q en esta noticia hablar de m. Rajoy carece completamente de sentido la verdad (esta noticia habla de unos extranjeros q acosaron a una niña en un parque),1
d_2166_01,"Voluntaria de la cruz roja, no eres su mamá y te estás exponiendo peligrosamente a contagiarte del covid u otra cosa que a su vez puedes transmitir a gente de tu entorno.",1
d_1763_01,"Yo sólo tengo la esperanza, que a la GENTE , que ve ese tipo de programas, como los de las mentalidades ideológicas de Izda, les toque de lleno y lo que consideran suyo, se esfuma, les toque el bolsillo, cómo España se llena de refugiados y de Ilegales, y menas  ,la UE nos exiga las cuentas, al mismo tiempo que el dinero de lad ayudas dinero de la UE se acabe y nos aprieten las tuercas,  se acabaron las ideologías.",1
d_1674_01,La culpa de esa situación la tienen descerebradas como las encargadas de acoger a los invasores en Canarias.,0
d_2133_05,"Además es la raza humana con más fuerza física, es que esto no se entiende.",0
d_90_01,"Mahometanos radicales hacen su parte del trabajo, y mahometanos moderados el suyo.",0
d_1365_02,Si un 30% de la población reclusa es extrangera siendo esta un 12'9% de la población española..,1
d_1868_04,"Éstos no  vienen a pagar las pensiones ,  están  acabando con los fondos públicos  !!!!!!",1
d_640_02,Voto latino prometiendo les papeles ( fácil de manejar porque son gente sin estudios ni ganas de evaluación)asi q legaliza y maneja gente,0
d_779_01,Tramp quiere echar de Estados Unidos a los estudiantes extranjeros que dan clases online y aquí el argentino chikilicuarte quiere dar la nacionalidad española a todos los inmigrantes legales e ilegales.,0
d_160_01,"A lo mejor hay que empezar a tomar medidas contra determinados imanes salafistas antes, y no despues, de que esparzan su veneno.",0
d_1558_07,"Bobos que ante una accidente socorrerían antes a un negro que a un blanco, a un extranjero que a un compatriota, a (en algunos casos de esquizofrenia animalista) un perro o un sapo que a un ser humano.",1
d_699_02,"Pero si son unos vagos y maleantes (como decía la antigua ley que tanto odian algunos del partido de este ""científico"") pues solo servirán como carne de cañón para hacer escraches, acosar a la policía y lo que les manden sus futuros amos podemitas para calentar ""las calles""",0
d_175_04,Es increíble que jamás se haya establecido ningún control sobre los ulemas de mierda salafistas que vierten su veneno desde los púlpitos de las mezquitas... parece como si ésto fuera parte de un plan.,0
d_1601_01,A la cárcel debería de ir por cada uno de los delitos que cometan los golfos invasores,0
d_703_04,"A los que viven del delito, okupas o MENAS a reintegrarlos a sus paises de origen.",0
d_2483_02,"Además allí los políticos dirigentes los cuidarán como a sus propios niños, 20 votos futuros a PodemosP$oe o a algún partido independentista, un grano no llena granero pero ayuda a sus compañeros.",1
d_1928_02,Expulsión masiva!,0
d_743_01,Ya sabemos la cantidad de gente a la que tenemos que mantener con nuestro esfuerzo.,1
d_406_01,Pues puede trabajar de carnicero para pagar pensiones,1
d_1571_01,"Que hablas? Osea, a alguien que esta llorando desconsolado por que ha perdido a alguien intentando cruzar una frontera para llegar a un sitio donde se le ha prometido una cosa genial no se le puede ni abrazar? Ni intentar consolar?",0
d_1194_01,"Es justo que esos menores marroquís sean adptados por el sultán de Ma rruecos, que es muy rico y no por los contribuyentes de un pais empobrecido como el nuestro.",0
d_1871_02,¿Tenemos el derecho de pensar que pueden ser terroristas?,0
d_702_02,"600.000 votos para la izquierda que serán más de 1 millón cuando vayan a Marruecos, Argelia, Senegal, etc, a traer esposa.",1
d_529_03,"Y así, vendrán más ilegales, a los que los progres no expulsarán, para que el ciclo se pueda volver a repetir una y otra vez, hasta que la mitad de España sea Africana, y esto sea una república bananera donde nos muramos todos de hambre.",1
d_1985_17,"A los hijos de puta que les pagan miserias que también se les caiga el pelo, pero basta ya de defender a la gente solo porque son de otro color",1
d_605_06,"Ahora, si demuestran que han vivido en España durante un año, les vamos a dar una renta vitalicia y sanidad libre y a poco que pidan y voten a Podemos, te echaran de tu casa y te verás con tus hijos en la calle.",1
d_1909_06,Solo que aquí hay todo gratis Paga sin trabajar Casa social Bono de luz agua y gas Colegios Médicos Comida Libros dentista,1
d_1340_02,"Además, los cuerpos policiales han informado al juez de la presencia de un grupo muy numeroso de árabes, entre los que se encuentran los detenidos, que están generando muchos problemas.",0
d_1942_01,"Estos multa ,   y  a su  pais sin  poder pisar  jamas España",1
d_2431_03,"El dueño de un bar: Aquí se pasan el día los padres de 3, 4 o 5 niños.",0
d_1937_01,"Más pagas para inmigrantes ilegales, peligran las pensiones contributivas.",1
d_1762_01,"Yo estoy absolutamente desengañada. Creo que la ""fiesta de la democracia"" (hundimiento de la economía, violaciones masivas, no poder hablar español, república islámica...) va a durar mucho tiempo, porque la morralla les votará siempre.",0
d_1091_05,"salen muy caros, y aquí tenemos mucha gente pasándolo mal cuyos padres y abuelos se han deslomado.",1
d_512_01,Inmigrantes de calidad.,1
d_1244_01,"Curiosamente leyes feministas a medida que sobreprotegen a las mujeres quitando derechos a los hombres y se retroalimentan agrandando así el problema de una desigualdad interesada que defiende incluso el ministerio de igualdad, suena a chiste si no fuera cierto, y ante el problema REAL de la inmigración ilegal con su cultura anti-europea se sigue mirando para otro lado, algunos incluso poniendo etiquetas a los que sí lo hacen.",0
d_1989_02,"Ahí, sin acceso a higiene o intimidad, todos al barracón y miremos para otra parte.",1
d_572_01,"Otros 600.000 que habrá que mantener en el futuro mediante pagas,vaya forma de comprar votos,porque sólo se trata de eso,Podemos cada día va perdiendo más votantes,al PSOE le costará volver a gobernar después de lo del Covid,tienen que empezar a sembrar para el futuro.",1
d_1946_01,Hay que detener y luego revertir esta invasión.,0
d_1783_01,"A esto se le llama subvenciones efecto llamada, pero si es que es normal que hagan estas cosas, aquí les damos dinero, alojamiento, comida, y la posibilidad de delinquir sin consecuencias, sin contar que pueden violar, y que si les pillan no les cortan la mano y a ella la lapidan por dejarse violar, es normal que quieran venir como sea.",0
d_971_01,"Los políticos tienen que reaccionar en serio sobre este problema, no puedes dejar entrar ni permitir la estancia a depende que tipos de culturas cuyos valores y costumbres atenten directamente contra derechos básicos constitucionales.",1
d_2094_01,"los únicos que sobrais sois tú y todos los que piensan como tú, sois como los romanos permitiendo que los bárbaros invadan Roma, y todos sabemos por qué cayó Roma y quien la arrasó...",0
d_14_01,"No, creo que al radicalismo islámico se le está tolerando mucho más cuando suponen una amenaza mayor.",0
d_2535_01,Bienvenidos a España delincuentes!!!,0
d_2523_01,Pronto los tendrás a la puerta de tu casa,1
d_2507_06,Y la capacidad de esta sociedad para absorber inmigrantes ilegales infinita.,1
d_880_02,"pues como se pongan a mirar esto a partir de ahora, van a quedar, contados, 3.",1
d_2041_01,"No son inmigrantes, son invasores no deseados y hay que expulsarlos a la mayor brevedad.",0
d_687_01,Ningún problema si trabajan y cotizan; y si aceptan mismos derechos y obligaciones que el resto de los ciudadanos de este país.,1
d_525_02,"regularizar a 600.000 ilegales, y que los demás (nacidos aquí e inmigrantes que se lo han currado trabajando como el que más) les paguemos la seguridad social, la paguita, las demás ayudas....",1
d_1158_01,"asi que no quiere que se marchen y no entiende porque estan asi los menas , a ver si va a necesitar otra ayudita para  decidirse, ya me dira usted para que los quemos aqui, si tanta necesidad tiene de hacer caridad acritas esta muy necesitada,  lo que tienen que hacer es deportarlos a todos aqui ya tenemos vastante con los nuestros.",0
d_2296_01,En Alicante tenemos ferry a Orán y lleno esto de argelinos y son peor que los recoge fresas de Marruecos.,0
d_2271_01,La única alegría de este sábado sería devolución en caliente de estos irregulares y marcar un poco de paquete ante esta chusma invasora.,1
d_1366_01,"No seas racista, son sus costumbres y hay que respetarlas.",1
d_235_01,Buena gente están metiendo nuestros queridos progres españoles y europeos en Europa.,1
d_840_03,Que quieren acabar con lo poquito que tenemos?,0
d_1264_02,Una cosa es un MENA que aún así sabemos todos a que reinó Alauita pertenecen que nunca entenderé porque no los soltamos en la fronteray otra cosa es un mayor de edad.,1
d_2242_01,"A esta atontada sin embargo no se le cae el alma ante una invasion de 8000 personas orquestada por Marruecos y sobre una ciudad soberana que es Ceuta, oleadas de gente de toda clase y sin mascarilla, un peligro publico y que ha obligado a los ceutíes a encerrarse en sus casas con miedo, sin poder muchos ir a trabajar.",0
d_658_01,Deportaciones masivas ya!,0
d_1630_01,No se equivoque una cosa es atender a quien te invade y otra ofercerle lo que no se da a los españoles que necesitan.,1
d_2028_02,Parece ser que los países europeos ya se han olvidado de cómo se vio Grecia con la llegada de millones de sirios y no tan sirios.,1
d_1404_03,"Venga ya hombre, si siempre son los mismos, es escandaloso ya.",1
d_2064_03,"Es lógico que todos vengan a España, saben que prácticamente en tres años se regularizaran por arraigo social , laboral etc etc porque es una regularización constante por la puerta de atrás, no lo tiene ninguna ley de extranjería de la UE.",1
d_1312_02,"Se da la circunstancia de que son marroquíes, pero no es ese el problema sino la ley que lo permite.",1
d_595_01,[...] los que son nadie pero contribuyen a la prosperidad y la seguridad en nuestro país,1
d_2043_02,"Busque información sobre los violadores musulmanes de TELFORD con más de MIL NIÑAS DESTRUIDAS Y PROSTITUIDAS, por culpa de gente como Usted, buenistas apaciguadores.",0
d_670_04,"Pertenecientes al clan de los inmigracionistas, delincuentes asociados SA, sociedad abierta a las invasiones, tiranía y esclavitud.",0
d_2334_03,2 Inmigrantes ilegales se aloja en hoteles (todavía hay en Fuerteventura 750 de ellos en hoteles),0
d_1811_02,Ahora a contagiar a los españoles....,1
d_2096_01,"pero bien que te gusta llevarte sus diamantes su petróleo su litio, fosfato, gas y más y más y más por 4 duros y manteniendo sus dictaduras para que no puedan evolucionar, este es el precio que hay que pagar , esa gente busca un futuro mejor en Europa y cuando vienen aquí alguno saldrá currante otro no tanto y otros delincuentes como muchos europeos, porque en Europa hay muchos inmigrantes y seguro que no están en tu casa fantasma y si a alguno le Dan alguna ayuda es por convenios entre países y esos países tercer mundistas y cuando trabajan pagan sus impuestos como tu y yo y cualquiera y si son ilegales sin papeles ya los tendrán o sino los devolverán, tu tranquilo que españa se acerca más al tercer mundo que no al primer mundo que vais aquí de listos y te piensas que españa funciona gracias a ti, acuérdate que tus abuelos o padres fueron inmigrantes",1
d_1961_01,"¿En serio hay que creer que sufren muchísimo, y eligen venir a que les mantengan en el peor país del mundo, habiendo tantos por escoger?",1
d_2108_03,El mejor ilegal el que no llega,1
d_943_05,Mejor se queden hasta mejores tiempos.,1
d_2081_01,"Aquí tenemos a un ejemplo de los que asalta nuestra frontera, ropa, casa, paga y móvil para reírse de nosotros.",1
d_2261_01,"En términos de seguridad esto es un acto de interferencia ilícita, lo están tratando como inmigración ilegal y a saber lo que querían hacer entrando así en España.",0
d_2325_01,Toda persona que entre ilegalmente en España no podrá conseguir nunca la residencia legal en España.,0
d_1985_06,"Han roto mobiliario urbano, coches, un bar, pero los racistas son los demás si señor.",1
d_1999_01,"A Albacete vienen a recoger ajos, principalmente.",1
d_1080_02,"Si no somos capaces de dárselo, obligatoriamente debemos devolverlos a su país.",0
d_2056_01,"¿Repartirlos por Europa?, entonces es darles lo que de verdad quieren: deambular por toda Europa lo mismo que hacían en origen.",0
d_2066_05,¿que si no tiene ayudas o trabajo tendra si o si que robar y okupar?,0
d_1684_02,"Los ceutis ,los vecinos y habitantes de Ceuta, que se encontraron invadidos por 10.000 Inmigrantes y Todo lo que conllevó dicha invasión y las consecuencias siempre las sufre y paga el pueblo",0
d_213_01,aqui le damos una paguita al pobre negro de los cojones,1
d_1009_01,"Pablo Iglesias y sus secuaces podrían albergar MENAS, y que tanto los apoyan... y tan poco caso hacen de los estragos que causan a la población de a pie.",0
d_2535_04,No se os ocurra poneros a Trabajar y cotizar ni nada de eso,0
d_2258_01,"Llegan las pateras voladoras, a ver qué opina Marlaska de la seguridad nacional del país.",0
d_2526_01,"Esto pasa en un pais que no se hace respetar y alienta a la inmigración ilegal con el buenismo progre, donde la Guardia Civil no puede repeler con pelotas de goma la entrada violenta de inmigrantes ilegales con garfios en Ceuta y Melilla, verdad ser progrebueno Sanchinflas?",0
d_424_01,En un par de años (si es que llega) en la calle y a delinquir en calles españoles.,0
d_1635_04,"De todas formas estos que defienden incluso que nos invadan, que empiecen por ponerse uno en su casa.",1
d_1485_01,"¿Qué te parece si la Cruz Roja aumenta la desafortunada y escasa comida - chorizo, lata y barra de pan - con la que enviaron a la Guardia Civil o Policía Nacional que fueron salvajemente atacados por los marroquíes?.",0
d_1485_01,"¿Que te parece si Cruz Roja incrementara la lamentable y escasa comida -chorizo, lata y barra de pan- con la que despacharon a los Guardias Civiles o Policías Nacionales que eran salvajemente agredidos por los marroquíes?.",0
d_1684_02,"Los Ceutis, vecinos y habitantes de Ceuta, que se encontraron invadidos por 10.000 inmigrantes y todo lo que llevó a tal invasión y las consecuencias siempre sufren y pagan al pueblo",0
d_1684_02,"Los ceutis ,los vecinos y habitantes de Ceuta, que se encontraron invadidos por 10.000 Inmigrantes y Todo lo que conllevó dicha invasión y las consecuencias siempre las sufre y paga el pueblo",0
d_2175_01,Tonto al final esta gente nos invade.,0
d_2175_01,A lo tonto al final esta gente nos invaden.,0
d_1820_01,"Hemos visto en las noticias en Alemania como ""refugiados"" toman un vuelo en Dubai, llegan a Bielorusia y luego cruzan por Polonia para llegar a Alemania, Holanda o Suecia, uno de ellos hace un film para las redes sociales mostrando que es dificil pero despues la vida es mas facil, y es real, son en estos paises los primeros beneficiados para obtener viviendas sociales mientras que otros esperan en una lista por años, las viviendas que antes eran por estudiantes tambien son destinadas a estos miles de oportunistas, y ellos vienen a mostrarnos su cultura, su ideologia, sus costumbres, la desinteligencia de nuestros politicos no es casual y nuestra culpa por elegir mal, pero lo peor lo tendran nuestros hijos y nietos.",0
d_1820_01,"Hemos visto en las noticias en Alemania como ""refugiados"" tomar un vuelo en Dubai, llegar a Bielorrusia y luego cruzar Polonia para llegar a Alemania, Holanda o Suecia, uno de ellos hace una película para las redes sociales mostrando que es difícil pero entonces la vida es más fácil, y es real, son en estos países los primeros beneficiarios en obtener vivienda social mientras que otros esperan en una lista durante años, las casas que antes eran por estudiantes también están destinadas a estos miles de oportunistas, y vienen a mostrarnos su cultura, su ideología, sus costumbres, la desinteligencia de nuestros políticos no es casual y nuestra culpa por elegir mal, pero lo peor serán nuestros hijos y nietos.",0
d_2485_02,El que entra ilegalmente no puede tener derecho en el futuro a permiso de residencia o trabajo en España. Esto cortaría de raiz la inmigración ilegal.,0
